"SourceSystem","TargetSystem","EdgeType","Evidence","Strength","Impact","Notes","EvidenceSource"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/MountedPixieOrange.cs:Server.Items.MountedPixieOrangeComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/MountedPixieOrange.cs:Server.Items.MountedPixieOrangeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/MountedPixieWhite.cs:Server.Items.MountedPixieWhiteAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/MountedPixieWhite.cs:Server.Items.MountedPixieWhiteComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/MountedPixieWhite.cs:Server.Items.MountedPixieWhiteDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/SacrificialAltar.cs:Server.Items.SacrificialAltarAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/SacrificialAltar.cs:Server.Items.SacrificialAltarDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/UnsettlingPortrait.cs:Server.Items.UnsettlingPortraitAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/UnsettlingPortrait.cs:Server.Items.UnsettlingPortraitComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Evil Home Decor Collection/UnsettlingPortrait.cs:Server.Items.UnsettlingPortraitDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/FountainOfLife.cs:Server.Items.EnhancedBandage:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/FountainOfLife.cs:Server.Items.FountainOfLife:NoVersionFound:CountMatchNeedsTypeReview:UnknownWrites=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/FountainOfLife.cs:Server.Items.FountainOfLifeDeed:NoVersionFound:CountMatchNeedsTypeReview:UnknownWrites=1","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/HearthOfHomeFire.cs:Server.Items.HearthOfHomeFire:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/HearthOfHomeFire.cs:Server.Items.HearthOfHomeFireDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/AppleTrunk.cs:Server.Items.AppleTrunkAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/AppleTrunk.cs:Server.Items.AppleTrunkDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BlueDecorativeRug.cs:Server.Items.BlueDecorativeRugAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BlueDecorativeRug.cs:Server.Items.BlueDecorativeRugDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BlueFancyRug.cs:Server.Items.BlueFancyRugAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BlueFancyRug.cs:Server.Items.BlueFancyRugDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BluePlainRug.cs:Server.Items.BluePlainRugAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BluePlainRug.cs:Server.Items.BluePlainRugDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BoilingCauldron.cs:Server.Items.BoilingCauldronAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/BoilingCauldron.cs:Server.Items.BoilingCauldronDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/CherryBlossomTree.cs:Server.Items.CherryBlossomTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/CherryBlossomTree.cs:Server.Items.CherryBlossomTreeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/CherryBlossomTrunk.cs:Server.Items.CherryBlossomTrunkAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/CherryBlossomTrunk.cs:Server.Items.CherryBlossomTrunkDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/CinnamonFancyRug.cs:Server.Items.CinnamonFancyRugAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/CinnamonFancyRug.cs:Server.Items.CinnamonFancyRugDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Curtains.cs:Server.Items.CurtainsAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Curtains.cs:Server.Items.CurtainsComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Curtains.cs:Server.Items.CurtainsDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Fountain.cs:Server.Items.FountainAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Fountain.cs:Server.Items.FountainDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/FruitTrees.cs:Server.Items.AppleTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/FruitTrees.cs:Server.Items.AppleTreeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/FruitTrees.cs:Server.Items.BaseFruitTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/FruitTrees.cs:Server.Items.PeachTreeAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/FruitTrees.cs:Server.Items.PeachTreeDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/GoldenDecorativeRug.cs:Server.Items.GoldenDecorativeRugAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/GoldenDecorativeRug.cs:Server.Items.GoldenDecorativeRugDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Guillotine.cs:Server.Items.GuillotineAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Guillotine.cs:Server.Items.GuillotineComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Guillotine.cs:Server.Items.GuillotineDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/HangingAxes.cs:Server.Items.HangingAxesAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/HangingAxes.cs:Server.Items.HangingAxesDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/HangingSwords.cs:Server.Items.HangingSwordsAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/HangingSwords.cs:Server.Items.HangingSwordsDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/HouseLadder.cs:Server.Items.HouseLadderAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/HouseLadder.cs:Server.Items.HouseLadderDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/IronMaiden.cs:Server.Items.IronMaidenAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/IronMaiden.cs:Server.Items.IronMaidenDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/LargeFishingNet.cs:Server.Items.LargeFishingNetAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/LargeFishingNet.cs:Server.Items.LargeFishingNetComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/LargeFishingNet.cs:Server.Items.LargeFishingNetDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/PeachTrunk.cs:Server.Items.PeachTrunkAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/PeachTrunk.cs:Server.Items.PeachTrunkDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/PinkFancyRug.cs:Server.Items.PinkFancyRugAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/PinkFancyRug.cs:Server.Items.PinkFancyRugDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/RedPlainRug.cs:Server.Items.RedPlainRugAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/RedPlainRug.cs:Server.Items.RedPlainRugDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Scarecrow.cs:Server.Items.ScarecrowAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Scarecrow.cs:Server.Items.ScarecrowComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Scarecrow.cs:Server.Items.ScarecrowDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SmallFishingNet.cs:Server.Items.SmallFishingNetAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SmallFishingNet.cs:Server.Items.SmallFishingNetComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SmallFishingNet.cs:Server.Items.SmallFishingNetDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Statue.cs:Server.Items.StoneStatueAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Statue.cs:Server.Items.StoneStatueDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SuitOfGoldArmor.cs:Server.Items.SuitOfGoldArmorAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SuitOfGoldArmor.cs:Server.Items.SuitOfGoldArmorComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SuitOfGoldArmor.cs:Server.Items.SuitOfGoldArmorDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SuitOfSilverArmor.cs:Server.Items.SuitOfSilverArmorAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SuitOfSilverArmor.cs:Server.Items.SuitOfSilverArmorComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/SuitOfSilverArmor.cs:Server.Items.SuitOfSilverArmorDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithBlueCloth.cs:Server.Items.TableWithBlueClothAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithBlueCloth.cs:Server.Items.TableWithBlueClothDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithOrangeCloth.cs:Server.Items.TableWithOrangeClothAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithOrangeCloth.cs:Server.Items.TableWithOrangeClothDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithPurpleCloth.cs:Server.Items.TableWithPurpleClothAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithPurpleCloth.cs:Server.Items.TableWithPurpleClothDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithRedCloth.cs:Server.Items.TableWithRedClothAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/TableWithRedCloth.cs:Server.Items.TableWithRedClothDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/UnmadeBed.cs:Server.Items.UnmadeBedAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/UnmadeBed.cs:Server.Items.UnmadeBedDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Vanity.cs:Server.Items.VanityAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/Vanity.cs:Server.Items.VanityDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/WallTorch.cs:Server.Items.WallTorchAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/WallTorch.cs:Server.Items.WallTorchComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/WallTorch.cs:Server.Items.WallTorchDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/WoodenCoffin.cs:Server.Items.WoodenCoffinAddon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/WoodenCoffin.cs:Server.Items.WoodenCoffinComponent:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Heritage Items/WoodenCoffin.cs:Server.Items.WoodenCoffinDeed:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/House Raffle/HouseRaffleStone.cs:Server.Items.HouseRaffleStone:SwitchGotoCase:CountMismatch:Writes=9;Reads=8","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/House Raffle/HouseRaffleStone.cs:Server.Items.RaffleEntry:NoVersionFound:CountMismatch:Writes=3;Reads=0","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/OrbOfTheAbyss.cs:Server.Items.OrbOfTheAbyss:SuspiciousOrder:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/RoseOfTrinsic.cs:Server.Items.RoseOfMoon:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/RoseOfTrinsic.cs:Server.Items.RoseOfMoonPetal:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Solen Items/BagOfSending.cs:Server.Items.BagOfSending:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Solen Items/BallOfSummoning.cs:Server.Items.BallOfSummoning:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Solen Items/BraceletOfBinding.cs:Server.Items.BraceletOfBinding:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Solen Items/PowderOfTranslocation.cs:Server.Items.PowderOfTranslocation:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/Solen Items/ZoogiFungus.cs:Server.Items.ZoogiFungus:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/SoulStone.cs:Server.Items.SoulStone:NoVersionFound:CountMatchNeedsTypeReview:UnknownWrites=2","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
"Items:Special","World Save Loader","SerializationConflict","Data/Scripts/Items/Special/SoulStone.cs:Server.Items.SoulstoneFragment:NoVersionFound:AlignedByCountAndKnownTypes","Hard","Save","Serialization register marked this save surface for manual review.","SerializationRegister"
