"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","HookKind","Command","Access","Handler","GuardList","OriginalEvidence","CurrentSourceLine","MatchQuality","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-K","PBK-0011","RB-01917","P10-F01917","P1","Ready","Runtime hooks","PvP Consent","Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs","Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs","91","Speech","","","","BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L91:public override void OnSpeech(SpeechEventArgs e); guards=BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","public override void OnSpeech(SpeechEventArgs e)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs; Line=91; SourceLine=public override void OnSpeech(SpeechEventArgs e); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0012","RB-01918","P10-F01918","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","3934","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L3934:public override void OnSpeech(SpeechEventArgs e); guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","}","CurrentSourceLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; Line=3934; SourceLine=}; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0013","RB-01919","P10-F01919","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","1243","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L1243:a.OnSpeech(args);; guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","","CurrentFileOnly","QueuedSourceFollowUp","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Line=1243; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False","No source change. Current evidence is real but not strong enough to claim a safe no-change or apply a mechanical fix; queue a focused source review.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; future focused source repair must run targeted static checks, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0014","RB-01920","P10-F01920","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","1269","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L1269:a.OnSpeech(args);; guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","foreach (XmlAttachment a in alist)","CurrentSourceLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Line=1269; SourceLine=foreach (XmlAttachment a in alist); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0015","RB-01921","P10-F01921","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","1293","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L1293:a.OnSpeech(args);; guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","continue;","CurrentSourceLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Line=1293; SourceLine=continue;; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0016","RB-01922","P10-F01922","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","1323","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L1323:a.OnSpeech(args);; guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","foreach (XmlAttachment a in alist)","CurrentSourceLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Line=1323; SourceLine=foreach (XmlAttachment a in alist); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0017","RB-01923","P10-F01923","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","1351","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L1351:a.OnSpeech(args);; guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","foreach (XmlAttachment a in alist)","CurrentSourceLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Line=1351; SourceLine=foreach (XmlAttachment a in alist); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0018","RB-01924","P10-F01924","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs","37","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Speech:L37:void OnSpeech(SpeechEventArgs args);; guards=AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","void OnSpeech(SpeechEventArgs args);","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs; Line=37; SourceLine=void OnSpeech(SpeechEventArgs args);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0019","RB-01925","P10-F01925","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs","389","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Speech:L389:public virtual void OnSpeech(SpeechEventArgs args) { }; guards=AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","public virtual void OnSpeech(SpeechEventArgs args) { }","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs; Line=389; SourceLine=public virtual void OnSpeech(SpeechEventArgs args) { }; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0020","RB-01926","P10-F01926","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs","1044","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L1044:public override void OnSpeech(SpeechEventArgs e); guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","public override void OnSpeech(SpeechEventArgs e)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs; Line=1044; SourceLine=public override void OnSpeech(SpeechEventArgs e); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0021","RB-01927","P10-F01927","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs","1105","Speech","","","","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L1105:base.OnSpeech(e);; guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","base.OnSpeech(e);","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs; Line=1105; SourceLine=base.OnSpeech(e);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlDialog.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0022","RB-01928","P10-F01928","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs","184","Speech","","","","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Speech:L184:public override void OnSpeech(SpeechEventArgs e); guards=AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","public override void OnSpeech(SpeechEventArgs e)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs; Line=184; SourceLine=public override void OnSpeech(SpeechEventArgs e); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0023","RB-01929","P10-F01929","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs","186","Speech","","","","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Speech:L186:base.OnSpeech(e);; guards=AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","base.OnSpeech(e);","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs; Line=186; SourceLine=base.OnSpeech(e);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMagicWord.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0024","RB-01930","P10-F01930","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs","168","Speech","","","","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L168:public override void OnSpeech(SpeechEventArgs e); guards=AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","public override void OnSpeech(SpeechEventArgs e)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs; Line=168; SourceLine=public override void OnSpeech(SpeechEventArgs e); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-0025","RB-01931","P10-F01931","P1","Ready","Runtime hooks","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs","170","Speech","","","","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Speech:L170:base.OnSpeech(e);; guards=AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","base.OnSpeech(e);","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs; Line=170; SourceLine=base.OnSpeech(e);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Speech; GuardList=AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Speech;Marker=OnSpeech;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs; Risk=Runtime; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
