"System","File","HookType","Marker","Line","Registration","Handler","Access","Trigger","Guards","Risk","Docs","CommentNeeded"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Initialize","Initialize","27980","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Initialize","Initialize","28505","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Initialize","Initialize","29030","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Initialize","Initialize","29555","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Initialize","Initialize","30071","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Initialize","Initialize","30462","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","36","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","1241","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","2433","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","3625","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","4817","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","5998","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","7179","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","8360","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","9541","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","10262","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","10983","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","11427","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","11871","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","12200","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","12529","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","12957","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","13385","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","13782","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","14179","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","14574","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","14969","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Initialize","Initialize","15298","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SpellHue.cs","Initialize","Initialize","17","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/WealthBar.cs","Initialize","Initialize","24","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/AddGump.cs","Initialize","Initialize","18","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/ReportMurderer.cs","Initialize","Initialize","15","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;DeletedGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/ToTAdminGump.cs","Initialize","Initialize","161","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"Housing","Data/Scripts/System/Gumps/ViewHousesGump.cs","Initialize","Initialize","15","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/WhoGump.cs","Initialize","Initialize","11","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"System:Help","Data/Scripts/System/Help/PageQueue.cs","Initialize","Initialize","188","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-help.md","ReviewLater"
"System:Help","Data/Scripts/System/Help/SpeechLog.cs","Initialize","Initialize","23","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-help.md","ReviewLater"
"System:Help","Data/Scripts/System/Help/Gumps/HelpGump.cs","Initialize","Initialize","69","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;DeletedGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-help.md","ReviewLater"
"System:Misc","Data/Scripts/System/Misc/Accounts.cs","Initialize","Initialize","25","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-misc.md","ReviewLater"
"System:Misc","Data/Scripts/System/Misc/Accounts.cs","Initialize","Initialize","62","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-misc.md","ReviewLater"
"System:Misc","Data/Scripts/System/Misc/Accounts.cs","Initialize","Initialize","118","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-misc.md","ReviewLater"
