"IntakeId","SourceBatchId","IntakeStatus","InterviewStatus","BehaviorToChange","System","ExpectedFiles","MustStayUnchanged","FenceResult","GateApprovalStatus","RequiredApproval","ReadyGoalCommand","SourceEditsMade","ReviewedAt","Notes"
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-389","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB389-CAND-001 HalloweenMaiden stale/null/mobile/source-item guard before existing item-ID toggle behavior.","Items:Gifts / Holiday / Halloween / HalloweenMaiden","Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/HalloweenMaiden.cs","HalloweenMaiden item IDs 0x124B and 0x1249, Name Iron Maiden, Weight 1.0, Furniture classification, valid item-ID toggle behavior, old Weight 4.0 normalization in Deserialize, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for HalloweenMaiden.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-389 HalloweenMaiden Guard Repair","Yes","2026-07-02T13:20:47-05:00","Implemented, verified, and committed as 15e86646."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-390","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB390-CAND-001 ChocolateMonster stale/null/mobile/source-item guard before existing sound, animation, overhead text, stat restoration, hunger/thirst assignment, or source deletion.","Items:Gifts / Holiday / Halloween / ChocolateMonster","Data/Scripts/Items/Gifts/Holiday/Halloween/HalloweenBag.cs","ChocolateMonster randomized candy names, item IDs, hues, weight, sound Utility.Random(0x3A, 3), human unmounted animation, phrase choices, PrivateOverheadMessage behavior, Stam/Hits/Mana restoration, Thirst/Hunger assignments, source Delete semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for HalloweenBag.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-390 ChocolateMonster Guard Repair","Yes","2026-07-02T13:27:37-05:00","Implemented, verified, and committed as 1f95e98b."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-391","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB391-CAND-001 LiarsDice stale/null/mobile/source-item guard before existing range, bank-balance, freeze, or game-gump behavior.","Items:Misc / Games / LiarsDice","Data/Scripts/Items/Misc/Games/LiarsDice/LiarsDice.cs","LiarsDice item ID, name, weight, hue, game constants, DiceState initialization, range check, Banker.GetBalance threshold, Frozen assignment, ShowNewGameGump behavior, insufficient-bank message, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for LiarsDice.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-391 LiarsDice Guard Repair","Yes","2026-07-02T13:36:06-05:00","Implemented, verified, and committed as e257619d."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-392","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB392-CAND-001 MahjongGame stale/null/mobile/source-item guard before existing player cleanup and join behavior.","Items:Misc / Games / Mahjong","Data/Scripts/Items/Misc/Games/Mahjong/MahjongGame.cs","MahjongGame item ID/name/weight, MahjongPlayers initialization, context menu behavior, player cleanup, join behavior, reset/recreate-game behavior, pending-player behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for MahjongGame.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-392 MahjongGame Guard Repair","Yes","2026-07-02T13:45:27-05:00","Implemented, verified, and committed as 4059e74b."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-393","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB393-CAND-001 PlayersHandbook stale/null/mobile/source-book/deleted-target guards before existing DandD lookup messages, target assignment, sound, or gump sends.","Items:Misc / Games / DandD / PlayersHandbook","Data/Scripts/Items/Misc/Games/DandD/PlayersHandbook.cs","PlayersHandbook item ID/name/weight, Dungeons & Dragons property label, target range, people classification rules, target eligibility messages, StatsGump construction, DruidismGump construction, sound 0x55 behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for PlayersHandbook.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-393 PlayersHandbook Guard Repair","Yes","2026-07-02T13:53:24-05:00","Implemented, verified, and committed as 3e87c803."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-394","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB394-CAND-001 MonsterManual stale/null/mobile/source-book/deleted-target guards before existing DandD lookup messages, target assignment, sound, or gump sends.","Items:Misc / Games / DandD / MonsterManual","Data/Scripts/Items/Misc/Games/DandD/MonsterManual.cs","MonsterManual item ID/name/weight, Dungeons & Dragons property label, target range, target eligibility messages, PlayersHandbook.IsPeople delegation, DruidismGump construction, sound 0x55 behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for MonsterManual.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-394 MonsterManual Guard Repair","Yes","2026-07-02T13:59:34-05:00","Implemented, verified, and committed as aacd93c9."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-395","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB395-CAND-001 Tarot stale/null/mobile/source-item guards before existing fortune behavior, gump sends, or decorative item-ID toggles.","Items:Misc / Games / Tarot","Data/Scripts/Items/Misc/Games/Tarot.cs","TarotDeck and DecoTarotDeck item IDs, Flipable behavior, fortune randomization, fortune text/image mappings, PublicOverheadMessage content, TarotGump construction, open/closed item-ID toggles, OnAdded normalization, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for Tarot.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-395 Tarot Guard Repair","Yes","2026-07-02T14:06:03-05:00","Implemented, verified, and committed as 89627fd0."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-396","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB396-CAND-001 Tarot Poker stale/null/mobile/source-item guard before existing range checks, tarot card gumps, public overhead messages, or betting instruction text.","Items:Misc / Games / Tarot Poker","Data/Scripts/Items/Misc/Games/tarotpoker.cs","tarotpoker item IDs, Flipable behavior, name, weight, Stackable false, IsNoisy command property behavior, range 4 rule, card randomization, TarotGump image IDs, public overhead message text including betting instructions, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for tarotpoker.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-396 TarotPoker Guard Repair","Yes","2026-07-02T14:13:45-05:00","Implemented and committed as c78f2bed."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-397","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB397-CAND-001 FireworksWand stale/null/mobile/source-wand guard before existing map, charge, launch-message, effect, and finish-timer behavior.","Items:Weapons / Maces / FireworksWand","Data/Scripts/Items/Weapons/Maces/FireworksWand.cs","FireworksWand label, blessed loot type, charge display, charge decrement behavior for valid launch attempts, empty-charge message 502412, launch message 502615, moving effect, randomized endpoint, delayed finish timer, sound, hue, render, location effect behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for FireworksWand.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-397 FireworksWand Guard Repair","Yes","2026-07-02T14:24:01-05:00","Implemented, verified, and committed as 14faa7f6."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-398","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB398-CAND-001 BaseHat cowl hood stale/null/mobile/source-hat/target-item guard before existing color matching behavior.","Items:Clothing / Hats / BaseHat cowl hood color matching","Data/Scripts/Items/Clothing/Hats.cs","BaseHat inherited serialization behavior, cowl-hood-only activation, equipped hat requirement, target range, all eligible clothing layers, distinct-color requirement, hue assignment, existing messages, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for Hats.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-398 BaseHat Cowl Hood Guard Repair","Yes","2026-07-02T14:30:43-05:00","Implemented, verified, and committed as 183bf23c."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-399","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB399-CAND-001 Sextant stale/null/mobile/source-sextant guard before existing coordinate formatting and region-specific message behavior.","Items:Trades / Fishing / Misc / Sextant","Data/Scripts/Items/Trades/Fishing/Misc/Sextant.cs","Sextant and MagicSextant inherited use behavior, coordinate formatting, world and region message decisions, MagicSextant Underworld behavior, existing messages, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for Sextant.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-399 Sextant Guard Repair","Yes","2026-07-02T14:40:45-05:00","Implemented, verified, and committed as 86cf559a."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-400","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB400-CAND-001 BaseKnife stale/null/mobile/source-knife guard before existing bladed-item use prompt and target assignment.","Items:Weapons / Knives / BaseKnife bladed-item use","Data/Scripts/Items/Weapons/Knives/BaseKnife.cs","BaseKnife combat defaults, weapon skill/type/animation, hit and miss sounds, localized prompt 1010018, BladedItemTarget assignment, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for BaseKnife.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-400 BaseKnife Guard Repair","Yes","2026-07-02T14:48:19-05:00","Implemented, verified, and committed as c92a7ac1."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-401","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB401-CAND-001 BaseSword stale/null/mobile/source-sword guard before existing bladed-item use prompt and target assignment.","Items:Weapons / Swords / BaseSword bladed-item use","Data/Scripts/Items/Weapons/Swords/BaseSword.cs","BaseSword combat defaults, weapon skill/type/animation, localized prompt 1010018, BladedItemTarget assignment, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for BaseSword.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-401 BaseSword Guard Repair","Yes","2026-07-02T14:55:00-05:00","Implemented, verified, and committed as 18a59ad1."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-402","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB402-CAND-001 ThrowingWeapon stale/null/mobile/source-item/backpack guard before existing ammo cycling behavior.","Items:Weapons / Marksman / ThrowingWeapon ammo cycling","Data/Scripts/Items/Weapons/Marksman/ThrowingWeapon.cs","ThrowingWeapon randomized setup, ammo labels, stack behavior, OnMoveOver pickup, backpack-use message, ammo cycling order, jester-only card/tomato branches, item ID/name changes, final ammo-change message, InvalidateProperties call, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for ThrowingWeapon.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-402 ThrowingWeapon Guard Repair","Yes","2026-07-02T15:02:20-05:00","Implemented, verified, and committed as 03599b66."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-403","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB403-CAND-001 ThrowingGloves stale/null/mobile/source-gloves/backpack guard before existing glove type cycling behavior.","Items:Weapons / Marksman / ThrowingGloves type cycling","Data/Scripts/Items/Weapons/Marksman/ThrowingGloves.cs","ThrowingGloves defaults, weapon skill/type/animation, glove type cycling order, jester-only card/tomato branches, backpack-use message, final glove-change message, InvalidateProperties call, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for ThrowingGloves.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-403 ThrowingGloves Guard Repair","Yes","2026-07-02T15:08:52-05:00","Implemented, verified, and committed as 6b3712c8."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-404","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB404-CAND-001 LevelThrowingGloves stale/null/mobile/source-gloves/backpack guard before existing glove type cycling behavior.","Items:Magical / God / Weapons / LevelThrowingGloves type cycling","Data/Scripts/Items/Magical/God/Weapons/LevelThrowingGloves.cs","LevelThrowingGloves defaults, weapon skill/type/animation, glove type cycling order, backpack-use message, final glove-change message, InvalidateProperties call, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for LevelThrowingGloves.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-404 LevelThrowingGloves Guard Repair","Yes","2026-07-02T15:19:22-05:00","Implemented, verified, and committed as a5a1fb30."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-405","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB405-CAND-001 ThrowingDagger stale/null/mobile/source-dagger/target-mobile guard before existing harmful throw behavior.","Items:Weapons / Knives / ThrowingDagger harmful throw","Data/Scripts/Items/Weapons/Knives/ThrowingDagger.cs","ThrowingDagger default name, item ID, weight, layer, held-weapon requirement, target range, TargetFlags.Harmful, HarmfulCheck, direction and animation behavior, hit chance, damage calculation, dagger MoveToWorld behavior, moving effects, miss message, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for ThrowingDagger.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-405 ThrowingDagger Guard Repair","Yes","2026-07-02T22:12:09-05:00","Implemented, verified, and committed as adb027dd."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-406","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB406-CAND-001 Scissors stale/null/mobile/source-scissors guard before existing target assignment and IScissorable dispatch behavior.","Items:Trades / Tailor Items / Scissors targeting","Data/Scripts/Items/Trades/Tailor Items/Scissors.cs","Scissors item ID, weight, target prompt message, target range, TargetFlags.None, self-scissor localized messages, running-with-scissors localized message, movable/nonmovable IScissorable dispatch, invalid-target message, success sound 0x248, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for Scissors.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-406 Scissors Guard Repair","Yes","2026-07-02T22:19:47-05:00","Implemented, verified, and committed as df625beb."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-407","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB407-CAND-001 NewPlayerTicket stale/null/mobile/source-ticket/backpack/target-ticket/gump-response guard before existing owner-only ticket pairing and reward behavior.","Items:Deeds / NewPlayerTicket pairing","Data/Scripts/Items/Deeds/NewPlayerTicket.cs","NewPlayerTicket label/properties, blessed loot type, owner persistence, owner-only use rule, backpack-use message, target range, pairing messages, gump layout, reward choices, reward messages, AddToBackpack behavior, ticket Delete semantics, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for NewPlayerTicket.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-407 NewPlayerTicket Guard Repair","Yes","2026-07-02T22:28:00-05:00","Implemented, verified, and committed as 880a4142."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-408","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB408-CAND-001 TitleChangeDeed stale/null/mobile/source-deed/backpack guard before existing title prompt and deed deletion behavior.","Items:Books / TitleChangeDeed","Data/Scripts/Items/Books/TitleChangeDeed.cs","TitleChangeDeed item ID/name/weight, backpack-use localized message, title prompt text, prompt assignment, deed Delete behavior, RetitlePrompt stale-response guards, title assignment, title confirmation message, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for TitleChangeDeed.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-408 TitleChangeDeed Guard Repair","Yes","2026-07-02T22:35:00-05:00","Implemented, verified, and committed as 420b67a8."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-409","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB409-CAND-001 BaseStatue stale/null/mobile/source-statue/prompt-response guard before existing rename prompt and name assignment behavior.","Trades:Stone / BaseStatue rename prompt","Data/Scripts/Trades/Stone/BaseStatue.cs","BaseStatue crafter/resource properties, material display, color mapping, rename prompt text, prompt assignment, name assignment, confirmation message, IsNotGraveStone behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for BaseStatue.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-409 BaseStatue Guard Repair","Yes","2026-07-02T22:41:00-05:00","Implemented, verified, and committed as 3d45afed."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-410","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB410-CAND-001 BaseBook stale/null/mobile/source-book guard before existing writable-book author initialization and book packet sends.","Items:Books / BaseBook double-click display","Data/Scripts/Items/Books/BaseBook.cs","BaseBook title/author defaults, writable-book author initialization, BookHeader send, BookPageDetails send, packet handler behavior, content editing, secure-level behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for BaseBook.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-410 BaseBook Guard Repair","Yes","2026-07-02T22:48:00-05:00","Implemented, verified, and committed as 2839662e."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-411","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB411-CAND-001 SackOfHolding stale/null/mobile/source-sack/context-menu/gump-response guard before existing owner/open/information-gump behavior.","Items:Containers / SackOfHolding","Data/Scripts/Items/Containers/SackOfHolding.cs","SackOfHolding randomized item setup, owner assignment, open behavior, BagGump text/layout/sound, context menu label, container rejection rules, weight reduction behavior, MaxItems behavior, SackOwner serialization, deserialize normalization, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for SackOfHolding.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-411 SackOfHolding Guard Repair","Yes","2026-07-02T22:53:00-05:00","Implemented, verified, and committed as e0651a81."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-412","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB412-CAND-001 Watcher stale/null/mobile/source-mobile guard before existing PackAnimal pack-open and context-menu delegation.","Mobiles:Unusual / Watcher pack animal","Data/Scripts/Mobiles/Unusual/Watcher.cs","Watcher stats, breath behavior, taming settings, pack creation, pack animal access policy, drag/drop behavior, death inventory behavior, meat/hides/favorite food, PackAnimal.TryPackOpen delegation, PackAnimal.GetContextMenuEntries delegation, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for Watcher.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-412 Watcher Guard Repair","Yes","2026-07-02T22:58:00-05:00","Implemented, verified, and committed as e7767a59."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-413","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB413-CAND-001 ColoringBook stale/null/mobile/source-book/backpack/target/gump-response guard before existing prismatic color selection and item hue application.","Items:Magical Artifacts / ColoringBook","Data/Scripts/Items/Magical/Artifacts/Minor/ColoringBook.cs","Prismatic color list, page navigation, MagicColor and MagicPage state, item hue application, target range, backpack-use message, invalid-target messages, sound 0x55, sound 0x1FA, RevealingAction, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for ColoringBook.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-413 ColoringBook Guard Repair","Yes","2026-07-02T23:07:00-05:00","Implemented, verified, and committed as 33d1807f."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-414","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB414-CAND-001 HintItem stale/null/mobile/source-item guard before existing hint message dispatch.","Items:Misc / WarningItem HintItem","Data/Scripts/Items/Misc/WarningItem.cs","WarningItem movement broadcast behavior, pooled enumerable ownership, neighbor broadcast behavior, HintItem message dispatch, warning/hint string and number persistence, range/reset behavior, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for WarningItem.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-414 HintItem Guard Repair","Yes","2026-07-02T23:15:00-05:00","Implemented, verified, and committed as b27bb575."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-415","SourceBatchCommitted","InterviewComplete","Run fresh non-gated discovery and implement SB415-CAND-001 WindChimes stale/null/mobile/source-chime/gump-response guard before existing owner check and TurnedOn toggle behavior.","Items:Misc / WindChimes","Data/Scripts/Items/Misc/WindChimes.cs","Owner-only use rule, OnOffGump layout, OK/cancel button behavior, locked-down reminder, cancel message, TurnedOn toggle, movement sound behavior, sound table, serialization layout/versioning, namespace/type/file layout, project/config/data files, staff/access behavior, economy/reward tuning, region/map policy, and reorganization state.","POST-BATCH-Y exact-file gate hits for WindChimes.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no economy tuning, serializer, region behavior, staff/access policy, or project/config/data changes allowed.","/goal SOURCE-BATCH-415 WindChimes Guard Repair","Yes","2026-07-02T23:21:00-05:00","Implemented, verified, and committed as e10d3ed9."
