"DocPath","Title","Scope","CanonicalPage","CanonicalTarget","LegacySlug","Indexed","IndexCategory","IndexText","SourceTracePresent","CodeVerified","VerifiedSourceFiles","MissingSourceFiles","RuntimeHooksCovered","SerializationCovered","ProjectTruthCoverage","StaleClaims","MissingClaims","ExistingBacklogIds","GeneratedBacklogId","CoverageStatus"
"docs/wiki/offline-skill-training.md","System Name: Offline Skill Training","WikiPage","Canonical","","False","True","Player Commands And Account Tools","Offline Skill Training","No","True","Data/Scripts/Custom/Offline Skill Training/Items/StudyBook.cs;Data/Scripts/Custom/Offline Skill Training/Items/StandardStudyBooks.cs;Data/Scripts/Custom/Offline Skill Training/Items/AdvancedStudyBooks.cs;Data/Scripts/Custom/Offline Skill Training/Items/LegendaryStudyBooks.cs;Data/Scripts/Custom/Offline Skill Training/Items/RandomStudyBooks.cs;Data/Scripts/Custom/Offline Skill Training/Vendors/StudyBookbinder.cs;Data/Scripts/Custom/Offline Skill Training/Vendors/SBStudyBookbinder.cs;Data/Scripts/System/Skills/SkillCheck.cs","","Event;Initialize;Login;Logout;Timer","Server.Items.AdvancedAlchemyStudyBook;Server.Items.AdvancedAnatomyStudyBook;Server.Items.AdvancedArmsLoreStudyBook;Server.Items.AdvancedBeggingStudyBook;Server.Items.AdvancedBlacksmithStudyBook;Server.Items.AdvancedBludgeoningStudyBook;Server.Items.AdvancedBowcraftStudyBook;Server.Items.AdvancedBushidoStudyBook;Server.Items.AdvancedCampingStudyBook;Server.Items.AdvancedCarpentryStudyBook;Server.Items.AdvancedCartographyStudyBook;Server.Items.AdvancedCookingStudyBook;Server.Items.AdvancedDiscordanceStudyBook;Server.Items.AdvancedDruidismStudyBook;Server.Items.AdvancedElementalismStudyBook;Server.Items.AdvancedFencingStudyBook;Server.Items.AdvancedFistFightingStudyBook;Server.Items.AdvancedFocusStudyBook;Server.Items.AdvancedForensicsStudyBook;Server.Items.AdvancedHealingStudyBook;Server.Items.AdvancedHerdingStudyBook;Server.Items.AdvancedHidingStudyBook;Server.Items.AdvancedInscribeStudyBook;Server.Items.AdvancedKnightshipStudyBook;Server.Items.AdvancedLockpickingStudyBook;Server.Items.AdvancedLumberjackingStudyBook;Server.Items.AdvancedMageryStudyBook;Server.Items.AdvancedMagicResistStudyBook;Server.Items.AdvancedMarksmanshipStudyBook;Server.Items.AdvancedMeditationStudyBook;Server.Items.AdvancedMercantileStudyBook;Server.Items.AdvancedMiningStudyBook;Server.Items.AdvancedMusicianshipStudyBook;Server.Items.AdvancedNecromancyStudyBook;Server.Items.AdvancedNinjitsuStudyBook;Server.Items.AdvancedParryStudyBook;Server.Items.AdvancedPeacemakingStudyBook;Server.Items.AdvancedPoisoningStudyBook;Server.Items.AdvancedProvocationStudyBook;Server.Items.AdvancedPsychologyStudyBook;Server.Items.AdvancedRandomStudyBook;Server.Items.AdvancedRemoveTrapStudyBook;Server.Items.AdvancedSeafaringStudyBook;Server.Items.AdvancedSearchingStudyBook;Server.Items.AdvancedSnoopingStudyBook;Server.Items.AdvancedSpiritualismStudyBook;Server.Items.AdvancedStealingStudyBook;Server.Items.AdvancedStealthStudyBook;Server.Items.AdvancedSwordsStudyBook;Server.Items.AdvancedTacticsStudyBook;Server.Items.AdvancedTailoringStudyBook;Server.Items.AdvancedTamingStudyBook;Server.Items.AdvancedTastingStudyBook;Server.Items.AdvancedTinkeringStudyBook;Server.Items.AdvancedTrackingStudyBook;Server.Items.AdvancedVeterinaryStudyBook;Server.Items.LegendaryAlchemyStudyBook;Server.Items.LegendaryAnatomyStudyBook;Server.Items.LegendaryArmsLoreStudyBook;Server.Items.LegendaryBeggingStudyBook;Server.Items.LegendaryBlacksmithStudyBook;Server.Items.LegendaryBludgeoningStudyBook;Server.Items.LegendaryBowcraftStudyBook;Server.Items.LegendaryBushidoStudyBook;Server.Items.LegendaryCampingStudyBook;Server.Items.LegendaryCarpentryStudyBook;Server.Items.LegendaryCartographyStudyBook;Server.Items.LegendaryCookingStudyBook;Server.Items.LegendaryDiscordanceStudyBook;Server.Items.LegendaryDruidismStudyBook;Server.Items.LegendaryElementalismStudyBook;Server.Items.LegendaryFencingStudyBook;Server.Items.LegendaryFistFightingStudyBook;Server.Items.LegendaryFocusStudyBook;Server.Items.LegendaryForensicsStudyBook;Server.Items.LegendaryHealingStudyBook;Server.Items.LegendaryHerdingStudyBook;Server.Items.LegendaryHidingStudyBook;Server.Items.LegendaryInscribeStudyBook;Server.Items.LegendaryKnightshipStudyBook;Server.Items.LegendaryLockpickingStudyBook;Server.Items.LegendaryLumberjackingStudyBook;Server.Items.LegendaryMageryStudyBook;Server.Items.LegendaryMagicResistStudyBook;Server.Items.LegendaryMarksmanshipStudyBook;Server.Items.LegendaryMeditationStudyBook;Server.Items.LegendaryMercantileStudyBook;Server.Items.LegendaryMiningStudyBook;Server.Items.LegendaryMusicianshipStudyBook;Server.Items.LegendaryNecromancyStudyBook;Server.Items.LegendaryNinjitsuStudyBook;Server.Items.LegendaryParryStudyBook;Server.Items.LegendaryPeacemakingStudyBook;Server.Items.LegendaryPoisoningStudyBook;Server.Items.LegendaryProvocationStudyBook;Server.Items.LegendaryPsychologyStudyBook;Server.Items.LegendaryRandomStudyBook;Server.Items.LegendaryRemoveTrapStudyBook;Server.Items.LegendarySeafaringStudyBook;Server.Items.LegendarySearchingStudyBook;Server.Items.LegendarySnoopingStudyBook;Server.Items.LegendarySpiritualismStudyBook;Server.Items.LegendaryStealingStudyBook;Server.Items.LegendaryStealthStudyBook;Server.Items.LegendarySwordsStudyBook;Server.Items.LegendaryTacticsStudyBook;Server.Items.LegendaryTailoringStudyBook;Server.Items.LegendaryTamingStudyBook;Server.Items.LegendaryTastingStudyBook;Server.Items.LegendaryTinkeringStudyBook;Server.Items.LegendaryTrackingStudyBook;Server.Items.LegendaryVeterinaryStudyBook;Server.Items.StandardAlchemyStudyBook;Server.Items.StandardAnatomyStudyBook;Server.Items.StandardArmsLoreStudyBook;Server.Items.StandardBeggingStudyBook;Server.Items.StandardBlacksmithStudyBook;Server.Items.StandardBludgeoningStudyBook;Server.Items.StandardBowcraftStudyBook;Server.Items.StandardBushidoStudyBook;Server.Items.StandardCampingStudyBook;Server.Items.StandardCarpentryStudyBook;Server.Items.StandardCartographyStudyBook;Server.Items.StandardCookingStudyBook;Server.Items.StandardDiscordanceStudyBook;Server.Items.StandardDruidismStudyBook;Server.Items.StandardElementalismStudyBook;Server.Items.StandardFencingStudyBook;Server.Items.StandardFistFightingStudyBook;Server.Items.StandardFocusStudyBook;Server.Items.StandardForensicsStudyBook;Server.Items.StandardHealingStudyBook;Server.Items.StandardHerdingStudyBook;Server.Items.StandardHidingStudyBook;Server.Items.StandardInscribeStudyBook;Server.Items.StandardKnightshipStudyBook;Server.Items.StandardLockpickingStudyBook;Server.Items.StandardLumberjackingStudyBook;Server.Items.StandardMageryStudyBook;Server.Items.StandardMagicResistStudyBook;Server.Items.StandardMarksmanshipStudyBook;Server.Items.StandardMeditationStudyBook;Server.Items.StandardMercantileStudyBook;Server.Items.StandardMiningStudyBook;Server.Items.StandardMusicianshipStudyBook;Server.Items.StandardNecromancyStudyBook;Server.Items.StandardNinjitsuStudyBook;Server.Items.StandardParryStudyBook;Server.Items.StandardPeacemakingStudyBook;Server.Items.StandardPoisoningStudyBook;Server.Items.StandardProvocationStudyBook;Server.Items.StandardPsychologyStudyBook;Server.Items.StandardRandomStudyBook;Server.Items.StandardRemoveTrapStudyBook;Server.Items.StandardSeafaringStudyBook;Server.Items.StandardSearchingStudyBook;Server.Items.StandardSnoopingStudyBook;Server.Items.StandardSpiritualismStudyBook;Server.Items.StandardStealingStudyBook;Server.Items.StandardStealthStudyBook;Server.Items.StandardSwordsStudyBook;Server.Items.StandardTacticsStudyBook;Server.Items.StandardTailoringStudyBook;Server.Items.StandardTamingStudyBook;Server.Items.StandardTastingStudyBook;Server.Items.StandardTinkeringStudyBook;Server.Items.StandardTrackingStudyBook;Server.Items.StandardVeterinaryStudyBook;Server.Items.StudyBook;Server.Mobiles.StudyBookbinder","Data/Scripts/Custom/Offline Skill Training/Items/StudyBook.cs=Keep;Data/Scripts/Custom/Offline Skill Training/Items/StandardStudyBooks.cs=Keep;Data/Scripts/Custom/Offline Skill Training/Items/AdvancedStudyBooks.cs=Keep;Data/Scripts/Custom/Offline Skill Training/Items/LegendaryStudyBooks.cs=Keep;Data/Scripts/Custom/Offline Skill Training/Items/RandomStudyBooks.cs=Keep;Data/Scripts/Custom/Offline Skill Training/Vendors/StudyBookbinder.cs=Keep;Data/Scripts/Custom/Offline Skill Training/Vendors/SBStudyBookbinder.cs=Keep;Data/Scripts/System/Skills/SkillCheck.cs=Keep","Contains Needs Rework/TODO/stub markers that require source-backed follow-up.","Missing Source Trace section.","","DOC-0067","NeedsBacklog"
"docs/wiki/OmniAI.md","OmniAI","WikiPage","Canonical","","False","True","Technical And Engine Reference","OmniAI","No","False","Data/Scripts/Custom/OmniAI/OmniAI Core.cs;Data/Scripts/Custom/OmniAI/OmniAI Shared.cs;Data/Scripts/Custom/OmniAI/OmniAI Bushido.cs;Data/Scripts/Custom/OmniAI/OmniAI Knightship.cs;Data/Scripts/Custom/OmniAI/OmniAI Magery.cs;Data/Scripts/Custom/OmniAI/OmniAI Necromancy.cs;Data/Scripts/Custom/OmniAI/OmniAI Ninjitsu.cs;Data/Scripts/Custom/OmniAI/AITester.cs","","Event;Timer","Server.Mobiles.AITester","Data/Scripts/Custom/OmniAI/OmniAI Core.cs=Keep;Data/Scripts/Custom/OmniAI/OmniAI Shared.cs=Keep;Data/Scripts/Custom/OmniAI/OmniAI Bushido.cs=Keep;Data/Scripts/Custom/OmniAI/OmniAI Knightship.cs=Keep;Data/Scripts/Custom/OmniAI/OmniAI Magery.cs=Keep;Data/Scripts/Custom/OmniAI/OmniAI Necromancy.cs=Keep;Data/Scripts/Custom/OmniAI/OmniAI Ninjitsu.cs=Keep;Data/Scripts/Custom/OmniAI/AITester.cs=Keep","","Missing Source Trace section.","","DOC-0068","NeedsBacklog"
"docs/wiki/Pandoras_Gift_Box.md","Pandora's Gift Box","WikiPage","Canonical","","False","True","Staff And Administration","Pandora's Gift Box","No","False","Data/Scripts/Custom/PandorasGiftBox/PandorasGiftBox.cs","","Event","Server.Items.PandorasGiftBox;Server.Items.RandomGiftBox","Data/Scripts/Custom/PandorasGiftBox/PandorasGiftBox.cs=Keep","","Missing Source Trace section.","","DOC-0069","NeedsBacklog"
"docs/wiki/Player_Government_System_Guide.md","Player Government System Guide","WikiPage","Canonical","","False","True","World And Gameplay Systems","Player Government System Guide","No","False","Data/Scripts/Custom/Government System/Commands/GovHelp.cs;Data/Scripts/Custom/Government System/Gumps/GovHelpGump.cs;Data/Scripts/Custom/Government System/Gumps/CityWarningGump.cs;Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs;Data/Scripts/Custom/Government System/Items/Stones/CityManagementStone.cs;Data/Scripts/Custom/Government System/Items/Stones/CityVotingStone.cs;Data/Scripts/Custom/Government System/Regions/PlayerCityRegion.cs","","Command;Gump;Initialize;Region;Speech;Timer","Server.Items.CityManagementStone;Server.Items.CityVotingStone","Data/Scripts/Custom/Government System/Commands/GovHelp.cs=Keep;Data/Scripts/Custom/Government System/Gumps/GovHelpGump.cs=Keep;Data/Scripts/Custom/Government System/Gumps/CityWarningGump.cs=Keep;Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs=Keep;Data/Scripts/Custom/Government System/Items/Stones/CityManagementStone.cs=Keep;Data/Scripts/Custom/Government System/Items/Stones/CityVotingStone.cs=Keep;Data/Scripts/Custom/Government System/Regions/PlayerCityRegion.cs=Keep","","Missing Source Trace section.","","DOC-0070","NeedsBacklog"
"docs/wiki/Player_Mobile_Core.md","Player Mobile Core","WikiPage","Canonical","","False","True","Technical And Engine Reference","Player Mobile Core","Yes","False","Data/Scripts/System/Commands/Player/;Data/Scripts/Mobiles/Base/PlayerMobile.cs;Data/Scripts/Mobiles/Base/PlayerSettings.cs;Data/Scripts/System/Commands/Player/AutoSheatheWeapon.cs;Data/Scripts/System/Commands/Player/ClassicPoisoning.cs;Data/Scripts/System/Commands/Player/SkillListing.cs;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs;Data/Scripts/System/Commands/Player/QuickBar.cs;Data/Scripts/Mobiles/Base/BaseCreature.cs","","Command;Event;Gump;Initialize;Login;Logout;Movement;Speech;Timer","Server.Mobiles.BaseCreature;Server.Mobiles.PlayerMobile","Data/Scripts/Mobiles/Base/PlayerMobile.cs=Keep;Data/Scripts/Mobiles/Base/PlayerSettings.cs=Keep;Data/Scripts/System/Commands/Player/AutoSheatheWeapon.cs=Keep;Data/Scripts/System/Commands/Player/ClassicPoisoning.cs=Keep;Data/Scripts/System/Commands/Player/SkillListing.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs=Keep;Data/Scripts/System/Commands/Player/QuickBar.cs=Keep;Data/Scripts/Mobiles/Base/BaseCreature.cs=Keep","","","","","SourceTracePresent"
"docs/wiki/player-range-sensitive-mod.md","System Name: Player Range Sensitive Deactivation","WikiPage","Canonical","","False","True","Technical And Engine Reference","Player Range Sensitive Deactivation","No","False","Data/Scripts/Custom/Player Range Sensitive Mod/setdeactivation.cs","","Command;Initialize","","Data/Scripts/Custom/Player Range Sensitive Mod/setdeactivation.cs=Keep","","Missing Source Trace section.","","DOC-0071","NeedsBacklog"
"docs/wiki/point-command.md","System Name: Point Command","WikiPage","Canonical","","False","True","Player Commands And Account Tools","Point Command","No","False","Data/Scripts/Custom/Point Command [2.0]/Point.cs","","Command;Initialize;Timer","","Data/Scripts/Custom/Point Command [2.0]/Point.cs=Keep","","Missing Source Trace section.","","DOC-0072","NeedsBacklog"
"docs/wiki/PvP_Consent_System.md","System Name: PvP Consent System","WikiPage","Canonical","","False","True","Player Commands And Account Tools","PvP Consent System","Yes","True","Data/Scripts/Mobiles/Base/PlayerMobile.cs;Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs;Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs;Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs;Data/Scripts/Custom/PvPConsent/PKSword.cs;Data/Scripts/Custom/PvPConsent/NONPKSword.cs;Data/Scripts/System/Misc/Notoriety.cs;Data/Scripts/System/Regions/BaseRegion.cs","","Command;Event;Gump;Initialize;Login;Logout;Movement;Region;Speech;Timer","Server.Items.NONPKEventConfirmationMoongate;Server.Items.NONPKEventMoongate;Server.Items.NONPKSword;Server.Items.PKSword;Server.Mobiles.GoddessOfProtection;Server.Mobiles.PlayerMobile","Data/Scripts/Mobiles/Base/PlayerMobile.cs=Keep;Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs=Keep;Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs=Keep;Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs=Keep;Data/Scripts/Custom/PvPConsent/PKSword.cs=Keep;Data/Scripts/Custom/PvPConsent/NONPKSword.cs=Keep;Data/Scripts/System/Misc/Notoriety.cs=Keep;Data/Scripts/System/Regions/BaseRegion.cs=Keep","","","WIKI-0015","","SourceTracePresent"
"docs/wiki/pvp-consent-system.md","Legacy Slug: PvP Consent System","WikiPage","Alias","docs/wiki/PvP_Consent_System.md","True","True","Player Commands And Account Tools","PvP Consent System (legacy slug)","No","True","Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs;Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs;Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs;Data/Scripts/Custom/PvPConsent/PKSword.cs;Data/Scripts/Custom/PvPConsent/NONPKSword.cs;Data/Scripts/Mobiles/Base/PlayerMobile.cs;Data/Scripts/System/Misc/Notoriety.cs;Data/Scripts/System/Regions/BaseRegion.cs;Data/Scripts/Items/Potions/Standard/Conflagration Potions/BaseConflagrationPotion.cs;Data/Scripts/Items/Potions/Standard/Frostbite Potions/BaseFrostbitePotion.cs;Data/Scripts/Items/Potions/Special/MonsterSplatter.cs","","Command;Event;Gump;Initialize;Login;Logout;Movement;Region;Speech;Timer","Server.Items.BaseConflagrationPotion;Server.Items.BaseFrostbitePotion;Server.Items.InternalItem;Server.Items.MonsterSplatter;Server.Items.NONPKEventConfirmationMoongate;Server.Items.NONPKEventMoongate;Server.Items.NONPKSword;Server.Items.PKSword;Server.Mobiles.GoddessOfProtection;Server.Mobiles.PlayerMobile","Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs=Keep;Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs=Keep;Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs=Keep;Data/Scripts/Custom/PvPConsent/PKSword.cs=Keep;Data/Scripts/Custom/PvPConsent/NONPKSword.cs=Keep;Data/Scripts/Mobiles/Base/PlayerMobile.cs=Keep;Data/Scripts/System/Misc/Notoriety.cs=Keep;Data/Scripts/System/Regions/BaseRegion.cs=Keep;Data/Scripts/Items/Potions/Standard/Conflagration Potions/BaseConflagrationPotion.cs=Keep;Data/Scripts/Items/Potions/Standard/Frostbite Potions/BaseFrostbitePotion.cs=Keep;Data/Scripts/Items/Potions/Special/MonsterSplatter.cs=Keep","","Alias page carries independent behavior claims instead of only pointing to the canonical page.","","DOC-0073","NeedsBacklog"
"docs/wiki/Quest_Framework.md","Quest Framework","WikiPage","Canonical","","False","True","World And Gameplay Systems","Quest Framework","No","False","Data/Scripts/Quests/;Data/Scripts/System/Obsolete/Obsolete.cs","","Command;Event;Gump;Initialize;Movement;Packet;Region;Speech;Timer;WorldSave","Server.Items.AmethystWyrm;Server.Items.AncientFarmersKasa;Server.Items.AncientNightmare;Server.Items.AncientSamuraiDo;Server.Items.AncientUrn;Server.Items.ArmsOfTacticalExcellence;Server.Items.AssassinShroud;Server.Items.AxeBeak;Server.Items.BaseFactionGuard;Server.Items.BaseFactionTrap;Server.Items.BaseFactionTrapDeed;Server.Items.BaseFactionVendor;Server.Items.BaseMonolith;Server.Items.BasePigmentsOfIslesDread;Server.Items.BaseQuester;Server.Items.BaseSystemController;Server.Items.Basilisk;Server.Items.BlackDragon;Server.Items.BlackLotusHood;Server.Items.BlueDragon;Server.Items.BronzeStatueMaker;Server.Items.Bullradon;Server.Items.Candidate;Server.Items.CaveBear;Server.Items.CharacterDatabase;Server.Items.CharacterStatue;Server.Items.CharacterStatueDeed;Server.Items.CharacterStatueMaker;Server.Items.CharacterStatuePlinth;Server.Items.ChestOfHeirlooms;Server.Items.DaimyosHelm;Server.Items.DarkenedSky;Server.Items.DarkUnicorn;Server.Items.DeepSeaDragon;Server.Items.DemonForks;Server.Items.DesertWyrm;Server.Items.DireWolf;Server.Items.DoorTimeLord;Server.Items.Dragon;Server.Items.DragonNunchaku;Server.Items.DynamicTeleporter;Server.Items.ElderBlackBear;Server.Items.ElderBrownBear;Server.Items.ElderPolarBear;Server.Items.Election;Server.Items.EmeraldWyrm;Server.Items.EnchantedSextant;Server.Items.Ethic;Server.Items.EthicsPersistance;Server.Items.Exiler;Server.Items.FactionBerserker;Server.Items.FactionBoardVendor;Server.Items.FactionBottleVendor;Server.Items.FactionDeathKnight;Server.Items.FactionDragoon;Server.Items.FactionExplosionTrap;Server.Items.FactionExplosionTrapDeed;Server.Items.FactionGasTrap;Server.Items.FactionGasTrapDeed;Server.Items.FactionHenchman;Server.Items.FactionHorseVendor;Server.Items.FactionItem;Server.Items.FactionKnight;Server.Items.FactionMercenary;Server.Items.FactionNecromancer;Server.Items.FactionOreVendor;Server.Items.FactionPaladin;Server.Items.FactionPersistance;Server.Items.FactionReagentVendor;Server.Items.FactionSawTrap;Server.Items.FactionSawTrapDeed;Server.Items.FactionSorceress;Server.Items.FactionSpikeTrap;Server.Items.FactionSpikeTrapDeed;Server.Items.FactionState;Server.Items.FactionStone;Server.Items.FactionTrapRemovalKit;Server.Items.FactionWarHorse;Server.Items.FactionWizard;Server.Items.FluteOfRenewal;Server.Items.GarnetWyrm;Server.Items.GlovesOfTheSun;Server.Items.GlowBeetle;Server.Items.Gorceratops;Server.Items.Gorgon;Server.Items.GreenDragon;Server.Items.Griffon;Server.Items.GrizzlyBear;Server.Items.HanzosBow;Server.Items.HarrowerGate;Server.Items.Hippogriff;Server.Items.HolyFamiliar;Server.Items.HolySteed;Server.Items.HonorableSwords;Server.Items.IceDragon;Server.Items.IharaSoko;Server.Items.JadeStatueMaker;Server.Items.JoinStone;Server.Items.JungleWyrm;Server.Items.KasaOfTheRajin;Server.Items.LavaDragon;Server.Items.LegsOfStability;Server.Items.LesserPigmentsOfIslesDread;Server.Items.LeurociansMempoOfFortune;Server.Items.Lion;Server.Items.Manticore;Server.Items.MarbleStatueMaker;Server.Items.MetalDragon;Server.Items.MetalPigmentsOfIslesDread;Server.Items.MountainWyrm;Server.Items.NightWyrm;Server.Items.OnyxWyrm;Server.Items.Orders;Server.Items.Panda;Server.Items.PeasantsBokuto;Server.Items.PigmentsOfIslesDread;Server.Items.PilferedDancerFans;Server.Items.Player;Server.Items.PlayerState;Server.Items.PoisonBeetle;Server.Items.PredatorHellCat;Server.Items.QuartzWyrm;Server.Items.QuestItem;Server.Items.Raptor;Server.Items.Ravenous;Server.Items.Reaction;Server.Items.Reflector;Server.Items.RubyWyrm;Server.Items.RuneBeetleCarapace;Server.Items.SabretoothBear;Server.Items.SabretoothTiger;Server.Items.SalesBook;Server.Items.SapphireWyrm;Server.Items.SavageBook;Server.Items.Sigil;Server.Items.Silver;Server.Items.SpinelWyrm;Server.Items.StarRoomGate;Server.Items.StoneDragon;Server.Items.Stormgrip;Server.Items.StrongholdMonolith;Server.Items.SwampDrake;Server.Items.SwordOfTheStampede;Server.Items.SwordsOfProsperity;Server.Items.TheDestroyer;Server.Items.TheHorselord;Server.Items.Tiger;Server.Items.TigerBeetle;Server.Items.TomeOfEnlightenment;Server.Items.TomeOfLostKnowledge;Server.Items.TopazWyrm;Server.Items.TownMonolith;Server.Items.TownState;Server.Items.TownStone;Server.Items.TreasuresOfTokunoPersistance;Server.Items.TribalBerry;Server.Items.TribalPaint;Server.Items.UnholyFamiliar;Server.Items.UnholySteed;Server.Items.VirtualMountItem;Server.Items.Voter;Server.Items.WaterBeetle;Server.Items.WelcomeBookElf;Server.Items.WelcomeBookWanted;Server.Items.WhiteDragon;Server.Items.WhiteTiger;Server.Items.WhiteWyrm;Server.Items.WindsEdge;Server.Items.Wyvern;Server.Items.Zebra","Data/Scripts/System/Obsolete/Obsolete.cs=Keep","","Missing Source Trace section.","","DOC-0074","NeedsBacklog"
"docs/wiki/Race_Token_System.md","System Name: Race Token System","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Race Token System","No","False","Data/Scripts/Mobiles/Races/BaseRace.cs;Data/Scripts/Mobiles/Races/RacePotions.cs;Data/Scripts/Mobiles/Races/NPCRace.cs;Data/System/Source/Mobile.cs;Data/Scripts/Mobiles/Base/PlayerMobile.cs;Data/Scripts/System/Help/Gumps/HelpGump.cs;Data/Scripts/System/Misc/Settings.cs;Data/Scripts/System/Commands/Player/CreatureHelp.cs;Data/Scripts/Scripts.csproj","","Event;Gump;Initialize;Login;Logout;Movement;Speech;Timer;WorldLoad","Server.Items.BaseRace;Server.Items.NPCRace;Server.Items.RacePotions;Server.Mobile;Server.Mobiles.PlayerMobile","Data/Scripts/Mobiles/Races/BaseRace.cs=Keep;Data/Scripts/Mobiles/Races/RacePotions.cs=Keep;Data/Scripts/Mobiles/Races/NPCRace.cs=Keep;Data/Scripts/Mobiles/Base/PlayerMobile.cs=Keep;Data/Scripts/System/Help/Gumps/HelpGump.cs=Keep;Data/Scripts/System/Misc/Settings.cs=Keep;Data/Scripts/System/Commands/Player/CreatureHelp.cs=Keep","","Missing Source Trace section.","","DOC-0075","NeedsBacklog"
"docs/wiki/Random_Encounter_Engine.md","Random Encounter Engine","WikiPage","Canonical","","False","True","World And Gameplay Systems","Random Encounter Engine","No","False","Data/Scripts/Custom/RandomEncounters/RandomEncounters.xml;Data/Scripts/Custom/RandomEncounters/EncounterEngine.cs;Data/Scripts/Custom/RandomEncounters/Timers.cs;Data/Scripts/Custom/RandomEncounters/SpawnFinder.cs;Data/Scripts/Custom/RandomEncounters/Helpers.cs;Data/Scripts/Custom/RandomEncounters/Records.cs;Data/Scripts/Custom/RandomEncounters/Commands.cs;Data/Scripts/Custom/Progression/CharacterLevel/CharacterLevelService.cs","","Command;Initialize;Timer","","Data/Scripts/Custom/RandomEncounters/EncounterEngine.cs=Keep;Data/Scripts/Custom/RandomEncounters/Timers.cs=Keep;Data/Scripts/Custom/RandomEncounters/SpawnFinder.cs=Keep;Data/Scripts/Custom/RandomEncounters/Helpers.cs=Keep;Data/Scripts/Custom/RandomEncounters/Records.cs=Keep;Data/Scripts/Custom/RandomEncounters/Commands.cs=Keep;Data/Scripts/Custom/Progression/CharacterLevel/CharacterLevelService.cs=Keep","Contains Needs Rework/TODO/stub markers that require source-backed follow-up.","Missing Source Trace section.","","DOC-0076","NeedsBacklog"
"docs/wiki/Ranger_Survival_Training.md","Ranger Survival Training","WikiPage","Canonical","","False","True","World And Gameplay Systems","Ranger Survival Training","No","False","Data/Scripts/Mobiles/Civilized/Vendors/Ranger.cs;Data/Scripts/System/Misc/Talk.cs;Data/Scripts/Mobiles/Base/StoreSalesList.cs;Data/Scripts/Items/Explorers/Kindling.cs;Data/Scripts/Items/Explorers/Campfire.cs;Data/Scripts/Items/Explorers/Bedroll.cs;Data/Scripts/Items/Explorers/BedrolledOut.cs;Data/Scripts/Items/Explorers/SmallTent.cs;Data/Scripts/Items/Explorers/CamperTent.cs;Data/Scripts/Items/Traps/TrapKit.cs;Data/Scripts/Items/Traps/SetTrap.cs;Data/Scripts/Items/Traps/HiddenTrap.cs;Data/Scripts/Items/Doors/PublicDoor.cs","","Gump;Movement;Timer","Server.Items.Bedroll;Server.Items.BedrolledOut;Server.Items.CampersTent;Server.Items.Campfire;Server.Items.HiddenTrap;Server.Items.InternalItem;Server.Items.Kindling;Server.Items.PublicDoor;Server.Items.SetTrap;Server.Items.SmallTent;Server.Items.SmallTentAddon;Server.Items.TrapKit;Server.Mobiles.Ranger","Data/Scripts/Mobiles/Civilized/Vendors/Ranger.cs=Keep;Data/Scripts/System/Misc/Talk.cs=Keep;Data/Scripts/Mobiles/Base/StoreSalesList.cs=Keep;Data/Scripts/Items/Explorers/Kindling.cs=Keep;Data/Scripts/Items/Explorers/Campfire.cs=Keep;Data/Scripts/Items/Explorers/Bedroll.cs=Keep;Data/Scripts/Items/Explorers/BedrolledOut.cs=Keep;Data/Scripts/Items/Explorers/SmallTent.cs=Keep;Data/Scripts/Items/Explorers/CamperTent.cs=Keep;Data/Scripts/Items/Traps/TrapKit.cs=Keep;Data/Scripts/Items/Traps/SetTrap.cs=Keep;Data/Scripts/Items/Traps/HiddenTrap.cs=Keep;Data/Scripts/Items/Doors/PublicDoor.cs=Keep","","Missing Source Trace section.","","DOC-0077","NeedsBacklog"
