"GumpMarker","File","Line","LikelySystem","Evidence"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19408","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19417","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19426","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19435","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19444","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19453","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19462","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19471","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19480","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19489","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19498","System:Commands","from.SendGump(new SpellBarsMage3(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","19545","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20867","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20876","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20885","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20894","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20903","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20912","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20921","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20930","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20939","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20948","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20957","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20966","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20975","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20984","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","20993","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21002","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21011","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21020","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21029","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21038","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21047","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21056","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21065","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21074","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21083","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21092","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21101","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21110","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21119","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21128","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21137","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21146","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21155","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21164","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21173","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21182","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21191","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21200","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21209","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21218","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21227","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21236","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21245","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21254","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21263","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21272","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21281","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21290","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21299","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21308","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21317","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21326","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21335","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21344","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21353","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21362","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21371","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21380","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21389","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21398","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21407","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21416","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21425","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21434","System:Commands","from.SendGump(new SpellBarsMage4(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","21481","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22920","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22929","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22938","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22947","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22956","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22965","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22974","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22983","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","22992","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23001","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23010","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23019","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23028","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23037","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23046","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23055","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23064","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23073","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23082","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23091","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23100","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23109","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23118","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23127","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23136","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23145","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23154","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23163","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23172","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23181","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23190","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23199","System:Commands","from.SendGump(new SpellBarsElement1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","23246","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24685","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24694","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24703","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24712","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24721","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24730","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24739","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24748","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24757","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24766","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24775","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24784","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24793","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24802","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24811","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24820","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24829","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24838","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24847","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24856","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24865","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24874","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24883","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24892","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24901","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24910","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24919","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24928","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24937","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24946","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24955","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","24964","System:Commands","from.SendGump(new SpellBarsElement2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25011","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25394","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25403","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25412","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25421","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25430","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25439","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25448","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25457","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25466","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25475","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25484","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25493","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25502","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25511","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25520","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25529","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25538","System:Commands","from.SendGump(new SpellBarsNecro1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25585","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25968","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25977","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25986","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","25995","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26004","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26013","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26022","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26031","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26040","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26049","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26058","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26067","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26076","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26085","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26094","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26103","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26112","System:Commands","from.SendGump(new SpellBarsNecro2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26159","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26402","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26411","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26420","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26429","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26438","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26447","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26456","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26465","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26474","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26483","System:Commands","from.SendGump(new SpellBarsKnight1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26530","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26773","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26782","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26791","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26800","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26809","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26818","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26827","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26836","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26845","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26854","System:Commands","from.SendGump(new SpellBarsKnight2(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","26901","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27264","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27273","System:Commands","from.SendGump(new SpellBarsBard1(from));"
"SendGump","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","27282","System:Commands","from.SendGump(new SpellBarsBard1(from));"
