"BatchId","ReviewRowId","BacklogId","ReadinessRowId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","Category","System","Files","SchemaReference","ReferenceKind","QueueLine","CurrentSourceLine","ParserEvidence","SourceFileExists","DocumentedContract","MissingDefaultBehavior","ReloadAssumption","InvalidInputBehavior","Decision","ReviewClass","Action","Verification","SourceEvidence","ReviewedAt","Notes"
"POST-BATCH-S","PBS-0011","RB-06535","PBN-0236","P10-F06535","POST-BATCH-F","PBF-274","XML/config schemas","Custom:RandomEncounters","Data/Scripts/Custom/PvE/RandomEncounters/Import.cs","Data/Import/Premiums/RandomEncounters.xml","XmlOrXmlPath","382","382","Data/Scripts/Custom/PvE/RandomEncounters/Import.cs:L382:""Data/Import/Premiums/RandomEncounters.xml""","Yes","Current source references 'Data/Import/Premiums/RandomEncounters.xml' as an XML/schema path or XML load surface; element/root behavior remains defined by the cited source parser.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","Invalid XML/root/element behavior remains source-owned by the current parser; no schema validation or migration policy changed.","Documented","XmlDocumentSchemaSurface","Documented schema/parser/data-contract evidence for 'Data/Import/Premiums/RandomEncounters.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=PathNeedsReview; Reference=Data/Import/Premiums/RandomEncounters.xml; L382; Evidence=""Data/Import/Premiums/RandomEncounters.xml""; POST-BATCH-S CurrentSource=Data/Scripts/Custom/PvE/RandomEncounters/Import.cs:L382:""Data/Import/Premiums/RandomEncounters.xml""; POST-BATCH-S direct schema review=XmlDocumentSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0236; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=POST-BATCH-H-06A Random Encounters path map."
"POST-BATCH-S","PBS-0012","RB-06417","PBN-0237","P10-F06417","POST-BATCH-F","PBF-156","XML/config schemas","Custom:Voting","Data/Scripts/Custom/Voting/VoteConfig.cs","Data/VoteSystem.cfg","PathOrPattern","117","117","Data/Scripts/Custom/Voting/VoteConfig.cs:L117:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Yes","Current source declares or uses 'Data/VoteSystem.cfg' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/VoteSystem.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Custom:Voting->DataFile:Data/VoteSystem.cfg; Data/Scripts/Custom/Voting/VoteConfig.cs:L117:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/Voting/VoteConfig.cs:L117:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0237; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0013","RB-06418","PBN-0238","P10-F06418","POST-BATCH-F","PBF-157","XML/config schemas","Custom:Voting","Data/Scripts/Custom/Voting/VoteConfig.cs","Data/VoteSystem.cfg","PathOrPattern","150","150","Data/Scripts/Custom/Voting/VoteConfig.cs:L150:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Yes","Current source declares or uses 'Data/VoteSystem.cfg' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/VoteSystem.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Custom:Voting->DataFile:Data/VoteSystem.cfg; Data/Scripts/Custom/Voting/VoteConfig.cs:L150:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/Voting/VoteConfig.cs:L150:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0238; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0014","RB-06536","PBN-0239","P10-F06536","POST-BATCH-F","PBF-275","XML/config schemas","Custom:Voting","Data/Scripts/Custom/Voting/VoteConfig.cs","Data/VoteSystem.cfg","PathOrPattern","117","117","Data/Scripts/Custom/Voting/VoteConfig.cs:L117:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Yes","Current source declares or uses 'Data/VoteSystem.cfg' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/VoteSystem.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Data/VoteSystem.cfg; L117; Evidence=FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/Voting/VoteConfig.cs:L117:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0239; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0015","RB-06537","PBN-0240","P10-F06537","POST-BATCH-F","PBF-276","XML/config schemas","Custom:Voting","Data/Scripts/Custom/Voting/VoteConfig.cs","Data/VoteSystem.cfg","PathOrPattern","150","150","Data/Scripts/Custom/Voting/VoteConfig.cs:L150:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Yes","Current source declares or uses 'Data/VoteSystem.cfg' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/VoteSystem.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Data/VoteSystem.cfg; L150; Evidence=FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/Voting/VoteConfig.cs:L150:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0240; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0016","RB-06538","PBN-0241","P10-F06538","POST-BATCH-F","PBF-277","XML/config schemas","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/xmlspawner.cfg","PathOrPattern","4351","4363","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs:L4363:string path = Path.Combine(Core.BaseDirectory, ""Data/xmlspawner.cfg"");","Yes","Current source declares or uses 'Data/xmlspawner.cfg' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/xmlspawner.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Data/xmlspawner.cfg; L4351; Evidence=string path = Path.Combine(Core.BaseDirectory, ""Data/xmlspawner.cfg"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs:L4363:string path = Path.Combine(Core.BaseDirectory, ""Data/xmlspawner.cfg"");; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0241; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0017","RB-06539","PBN-0242","P10-F06539","POST-BATCH-F","PBF-278","XML/config schemas","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","*.xml","DirectoryGlob","5802","5829","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs:L5829:files = Directory.GetFiles(filename, ""*.xml"");","Yes","Current source enumerates files matching '*.xml' from the cited parser/export surface; this documents the globbed schema/data surface without normalizing file contents.","No directory or file normalization was made; empty/missing/glob behavior remains governed by the current source call and surrounding handling.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","DirectoryGlobSchemaSurface","Documented schema/parser/data-contract evidence for '*.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=*.xml; L5802; Evidence=files = Directory.GetFiles(filename, ""*.xml"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs:L5829:files = Directory.GetFiles(filename, ""*.xml"");; POST-BATCH-S direct schema review=DirectoryGlobSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0242; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0018","RB-06540","PBN-0243","P10-F06540","POST-BATCH-F","PBF-279","XML/config schemas","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","*.xml","DirectoryGlob","7712","7751","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs:L7751:files = Directory.GetFiles(filename, ""*.xml"");","Yes","Current source enumerates files matching '*.xml' from the cited parser/export surface; this documents the globbed schema/data surface without normalizing file contents.","No directory or file normalization was made; empty/missing/glob behavior remains governed by the current source call and surrounding handling.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","DirectoryGlobSchemaSurface","Documented schema/parser/data-contract evidence for '*.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=*.xml; L7712; Evidence=files = Directory.GetFiles(filename, ""*.xml"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs:L7751:files = Directory.GetFiles(filename, ""*.xml"");; POST-BATCH-S direct schema review=DirectoryGlobSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0243; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0019","RB-06541","PBN-0244","P10-F06541","POST-BATCH-F","PBF-280","XML/config schemas","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlUtils/Gumps/XmlCategorizedAddGump.cs","Data/objects.xml","XmlOrXmlPath","217","217","Data/Scripts/Custom/XMLSpawner/XmlUtils/Gumps/XmlCategorizedAddGump.cs:L217:m_Root = Load(""Data/objects.xml"");","Yes","Current source references 'Data/objects.xml' as an XML/schema path or XML load surface; element/root behavior remains defined by the cited source parser.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","Invalid XML/root/element behavior remains source-owned by the current parser; no schema validation or migration policy changed.","Documented","XmlDocumentSchemaSurface","Documented schema/parser/data-contract evidence for 'Data/objects.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Data/objects.xml; L217; Evidence=m_Root = Load(""Data/objects.xml"");; POST-BATCH-S CurrentSource=Data/Scripts/Custom/XMLSpawner/XmlUtils/Gumps/XmlCategorizedAddGump.cs:L217:m_Root = Load(""Data/objects.xml"");; POST-BATCH-S direct schema review=XmlDocumentSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0244; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0020","RB-06419","PBN-0245","P10-F06419","POST-BATCH-F","PBF-158","XML/config schemas","Government","Data/Scripts/Custom/Government System/CityUpgradeSystem.cs","Data/GovernmentVersion.xml","XmlOrXmlPath","153","153","Data/Scripts/Custom/Government System/CityUpgradeSystem.cs:L153:Path.Combine(Core.BaseDirectory, ""Data/GovernmentVersion.xml"")","Yes","Current source references 'Data/GovernmentVersion.xml' as an XML/schema path or XML load surface; element/root behavior remains defined by the cited source parser.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","Invalid XML/root/element behavior remains source-owned by the current parser; no schema validation or migration policy changed.","Documented","XmlDocumentSchemaSurface","Documented schema/parser/data-contract evidence for 'Data/GovernmentVersion.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Government->DataFile:Data/GovernmentVersion.xml; Data/Scripts/Custom/Government System/CityUpgradeSystem.cs:L153:Path.Combine(Core.BaseDirectory, ""Data/GovernmentVersion.xml""); POST-BATCH-S CurrentSource=Data/Scripts/Custom/Government System/CityUpgradeSystem.cs:L153:Path.Combine(Core.BaseDirectory, ""Data/GovernmentVersion.xml""); POST-BATCH-S direct schema review=XmlDocumentSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0245; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0021","RB-06420","PBN-0246","P10-F06420","POST-BATCH-F","PBF-159","XML/config schemas","Government","Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs","Data/GovernmentVersion.xml","XmlOrXmlPath","21","21","Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs:L21:public static string FileName = ""Data/GovernmentVersion.xml"";","Yes","Current source references 'Data/GovernmentVersion.xml' as an XML/schema path or XML load surface; element/root behavior remains defined by the cited source parser.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","Invalid XML/root/element behavior remains source-owned by the current parser; no schema validation or migration policy changed.","Documented","XmlDocumentSchemaSurface","Documented schema/parser/data-contract evidence for 'Data/GovernmentVersion.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Government->DataFile:Data/GovernmentVersion.xml; Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs:L21:public static string FileName = ""Data/GovernmentVersion.xml"";; POST-BATCH-S CurrentSource=Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs:L21:public static string FileName = ""Data/GovernmentVersion.xml"";; POST-BATCH-S direct schema review=XmlDocumentSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0246; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0022","RB-06421","PBN-0247","P10-F06421","POST-BATCH-F","PBF-160","XML/config schemas","Housing","Data/Scripts/Items/Houses/Monopoly/Decorate.cs","*.cfg","DirectoryGlob","61","61","Data/Scripts/Items/Houses/Monopoly/Decorate.cs:L61:string[] files = Directory.GetFiles(folder, ""*.cfg"");","Yes","Current source enumerates files matching '*.cfg' from the cited parser/export surface; this documents the globbed schema/data surface without normalizing file contents.","No directory or file normalization was made; empty/missing/glob behavior remains governed by the current source call and surrounding handling.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","DirectoryGlobSchemaSurface","Documented schema/parser/data-contract evidence for '*.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Housing->DataFile:*.cfg; Data/Scripts/Items/Houses/Monopoly/Decorate.cs:L61:string[] files = Directory.GetFiles(folder, ""*.cfg"");; POST-BATCH-S CurrentSource=Data/Scripts/Items/Houses/Monopoly/Decorate.cs:L61:string[] files = Directory.GetFiles(folder, ""*.cfg"");; POST-BATCH-S direct schema review=DirectoryGlobSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0247; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0023","RB-06422","PBN-0248","P10-F06422","POST-BATCH-F","PBF-161","XML/config schemas","Housing","Data/Scripts/Items/Houses/ComponentVerification.cs","Data/System/Components/doors.txt","PathOrPattern","139","139","Data/Scripts/Items/Houses/ComponentVerification.cs:L139:""Data/System/Components/doors.txt"",","Yes","Current source declares or uses 'Data/System/Components/doors.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/System/Components/doors.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Housing->DataFile:Data/System/Components/doors.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L139:""Data/System/Components/doors.txt"",; POST-BATCH-S CurrentSource=Data/Scripts/Items/Houses/ComponentVerification.cs:L139:""Data/System/Components/doors.txt"",; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0248; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0024","RB-06423","PBN-0249","P10-F06423","POST-BATCH-F","PBF-162","XML/config schemas","Housing","Data/Scripts/Items/Houses/ComponentVerification.cs","Data/System/Components/floors.txt","PathOrPattern","109","109","Data/Scripts/Items/Houses/ComponentVerification.cs:L109:""Data/System/Components/floors.txt"",","Yes","Current source declares or uses 'Data/System/Components/floors.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/System/Components/floors.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Housing->DataFile:Data/System/Components/floors.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L109:""Data/System/Components/floors.txt"",; POST-BATCH-S CurrentSource=Data/Scripts/Items/Houses/ComponentVerification.cs:L109:""Data/System/Components/floors.txt"",; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0249; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0025","RB-06424","PBN-0250","P10-F06424","POST-BATCH-F","PBF-163","XML/config schemas","Housing","Data/Scripts/Items/Houses/ComponentVerification.cs","Data/System/Components/misc.txt","PathOrPattern","128","128","Data/Scripts/Items/Houses/ComponentVerification.cs:L128:""Data/System/Components/misc.txt"",","Yes","Current source declares or uses 'Data/System/Components/misc.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/System/Components/misc.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Housing->DataFile:Data/System/Components/misc.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L128:""Data/System/Components/misc.txt"",; POST-BATCH-S CurrentSource=Data/Scripts/Items/Houses/ComponentVerification.cs:L128:""Data/System/Components/misc.txt"",; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0250; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0026","RB-06425","PBN-0251","P10-F06425","POST-BATCH-F","PBF-164","XML/config schemas","Housing","Data/Scripts/Items/Houses/ComponentVerification.cs","Data/System/Components/roof.txt","PathOrPattern","90","90","Data/Scripts/Items/Houses/ComponentVerification.cs:L90:""Data/System/Components/roof.txt"",","Yes","Current source declares or uses 'Data/System/Components/roof.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Data/System/Components/roof.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Housing->DataFile:Data/System/Components/roof.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L90:""Data/System/Components/roof.txt"",; POST-BATCH-S CurrentSource=Data/Scripts/Items/Houses/ComponentVerification.cs:L90:""Data/System/Components/roof.txt"",; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0251; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
