"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","CurrentSourceLine","PostBatchLReviewRowId","PostBatchLCommandParseQuality","PostBatchLDecision","ParsedCommand","ParsedAccess","ParsedHandler","ReviewClass","ResolvedCommand","ResolvedAccess","ResolvedHandler","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-M","PBM-0144","RB-04278","P10-F04278","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4591","""XmlSaveAll"",","PBL-0434","BlockOnly","QueuedSourceFollowUp","","","SaveAll_OnCommand","XMLSpawnerStaffCommandSurface","XmlNewLoadHere","Administrator default through DiskAccessLevel","SaveAll_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4591; QueuedSourceLine=""XmlSaveAll"",; NearestRegistrationLine=4580; NearestRegistration=CommandSystem.Register( ""XmlNewLoadHere"", DiskAccessLevel, new CommandEventHandler(NewLoadHere_OnCommand) );; ResolvedCommand=XmlNewLoadHere; ResolvedAccess=Administrator default through DiskAccessLevel; ResolvedHandler=SaveAll_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0145","RB-04279","P10-F04279","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4596","""XmlSaveOld"",","PBL-0435","BlockOnly","QueuedSourceFollowUp","","","SaveOld_OnCommand","XMLSpawnerStaffCommandSurface","XmlSave","Administrator default through DiskAccessLevel","SaveOld_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4596; QueuedSourceLine=""XmlSaveOld"",; NearestRegistrationLine=4585; NearestRegistration=CommandSystem.Register( ""XmlSave"", DiskAccessLevel, new CommandEventHandler(Save_OnCommand) );; ResolvedCommand=XmlSave; ResolvedAccess=Administrator default through DiskAccessLevel; ResolvedHandler=SaveOld_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0146","RB-04280","P10-F04280","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4601","""XmlImportSpawners"",","PBL-0436","BlockOnly","QueuedSourceFollowUp","","","XmlImportSpawners_OnCommand","XMLSpawnerStaffCommandSurface","XmlSaveAll","Administrator default through DiskAccessLevel","XmlImportSpawners_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4601; QueuedSourceLine=""XmlImportSpawners"",; NearestRegistrationLine=4590; NearestRegistration=CommandSystem.Register( ""XmlSaveAll"", DiskAccessLevel, new CommandEventHandler(SaveAll_OnCommand) );; ResolvedCommand=XmlSaveAll; ResolvedAccess=Administrator default through DiskAccessLevel; ResolvedHandler=XmlImportSpawners_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0147","RB-04281","P10-F04281","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4606","""XmlImportMSF"",","PBL-0437","BlockOnly","QueuedSourceFollowUp","","","XmlImportMSF_OnCommand","XMLSpawnerStaffCommandSurface","XmlSaveOld","Administrator default through DiskAccessLevel","XmlImportMSF_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4606; QueuedSourceLine=""XmlImportMSF"",; NearestRegistrationLine=4595; NearestRegistration=CommandSystem.Register( ""XmlSaveOld"", DiskAccessLevel, new CommandEventHandler(SaveOld_OnCommand) );; ResolvedCommand=XmlSaveOld; ResolvedAccess=Administrator default through DiskAccessLevel; ResolvedHandler=XmlImportMSF_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0148","RB-04282","P10-F04282","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4611","""XmlImportMap"",","PBL-0438","BlockOnly","QueuedSourceFollowUp","","","XmlImportMap_OnCommand","XMLSpawnerStaffCommandSurface","XmlImportSpawners","Administrator default through DiskAccessLevel","XmlImportMap_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4611; QueuedSourceLine=""XmlImportMap"",; NearestRegistrationLine=4600; NearestRegistration=CommandSystem.Register( ""XmlImportSpawners"", DiskAccessLevel, new CommandEventHandler(XmlImportSpawners_OnCommand) );; ResolvedCommand=XmlImportSpawners; ResolvedAccess=Administrator default through DiskAccessLevel; ResolvedHandler=XmlImportMap_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0149","RB-04284","P10-F04284","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4618","new CommandEventHandler(XmlDefaults_OnCommand)","PBL-0439","BlockOnly","QueuedSourceFollowUp","","","XmlDefaults_OnCommand","XMLSpawnerStaffCommandSurface","XmlImportMap","Administrator default through DiskAccessLevel","XmlDefaults_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4618; QueuedSourceLine=new CommandEventHandler(XmlDefaults_OnCommand); NearestRegistrationLine=4610; NearestRegistration=CommandSystem.Register( ""XmlImportMap"", DiskAccessLevel, new CommandEventHandler(XmlImportMap_OnCommand) );; ResolvedCommand=XmlImportMap; ResolvedAccess=Administrator default through DiskAccessLevel; ResolvedHandler=XmlDefaults_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0150","RB-04285","P10-F04285","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4623","new CommandEventHandler(XmlGetValue_OnCommand)","PBL-0440","BlockOnly","QueuedSourceFollowUp","","","XmlGetValue_OnCommand","XMLSpawnerStaffCommandSurface","XmlDefaults","Administrator","XmlGetValue_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4623; QueuedSourceLine=new CommandEventHandler(XmlGetValue_OnCommand); NearestRegistrationLine=4615; NearestRegistration=CommandSystem.Register( ""XmlDefaults"", AccessLevel.Administrator, new CommandEventHandler(XmlDefaults_OnCommand) );; ResolvedCommand=XmlDefaults; ResolvedAccess=Administrator; ResolvedHandler=XmlGetValue_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0151","RB-04286","P10-F04286","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4628","""OptimalSmartSpawning"",","PBL-0441","ParsedAccessOnly","QueuedSourceFollowUp","","Administrator","OptimalSmartSpawning_OnCommand","XMLSpawnerStaffCommandSurface","XmlGet","GameMaster","OptimalSmartSpawning_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4628; QueuedSourceLine=""OptimalSmartSpawning"",; NearestRegistrationLine=4620; NearestRegistration=CommandSystem.Register( ""XmlGet"", AccessLevel.GameMaster, new CommandEventHandler(XmlGetValue_OnCommand) );; ResolvedCommand=XmlGet; ResolvedAccess=GameMaster; ResolvedHandler=OptimalSmartSpawning_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0152","RB-04288","P10-F04288","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4636",");","PBL-0442","BlockOnly","QueuedSourceFollowUp","","","","XMLSpawnerStaffCommandSurface","XmlSet","GameMaster","XmlSetValue_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4636; QueuedSourceLine=);; NearestRegistrationLine=4626; NearestRegistration=//CommandSystem.Register( ""XmlSet"", AccessLevel.GameMaster, new CommandEventHandler( XmlSetValue_OnCommand ) );; ResolvedCommand=XmlSet; ResolvedAccess=GameMaster; ResolvedHandler=XmlSetValue_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0153","RB-04289","P10-F04289","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4641",");","PBL-0443","BlockOnly","QueuedSourceFollowUp","","","","XMLSpawnerStaffCommandSurface","SmartStat","GameMaster","SmartStat_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4641; QueuedSourceLine=);; NearestRegistrationLine=4632; NearestRegistration=CommandSystem.Register( ""SmartStat"", AccessLevel.GameMaster, new CommandEventHandler(SmartStat_OnCommand) );; ResolvedCommand=SmartStat; ResolvedAccess=GameMaster; ResolvedHandler=SmartStat_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0154","RB-04290","P10-F04290","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","4646","""XmlMake"",","PBL-0444","ParsedAccessOnly","QueuedSourceFollowUp","","Administrator","XmlMake_OnCommand","XMLSpawnerStaffCommandSurface","XmlGo","GameMaster","XmlMake_OnCommand","ReviewedNoChange","SourceReviewClass=XMLSpawnerStaffCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs; QueuedLine=4646; QueuedSourceLine=""XmlMake"",; NearestRegistrationLine=4637; NearestRegistration=CommandSystem.Register( ""XmlGo"", AccessLevel.GameMaster, new CommandEventHandler(SpawnEditorGo_OnCommand) );; ResolvedCommand=XmlGo; ResolvedAccess=GameMaster; ResolvedHandler=XmlMake_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0155","RB-04301","P10-F04301","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","772","MessageType.Regular,","PBL-0450","BlockOnly","QueuedSourceFollowUp","","","","XMLPointsCommandSurface","PointsLanguage","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","Language_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=772; QueuedSourceLine=MessageType.Regular,; NearestRegistrationLine=784; NearestRegistration=CommandSystem.Register( ""PointsLanguage"", AccessLevel.Player, new CommandEventHandler(Language_OnCommand) );; ResolvedCommand=PointsLanguage; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=Language_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0156","RB-04302","P10-F04302","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","777","}","PBL-0451","BlockOnly","QueuedSourceFollowUp","","","","XMLPointsCommandSurface","PointsLanguage","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","Language_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=777; QueuedSourceLine=}; NearestRegistrationLine=784; NearestRegistration=CommandSystem.Register( ""PointsLanguage"", AccessLevel.Player, new CommandEventHandler(Language_OnCommand) );; ResolvedCommand=PointsLanguage; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=Language_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0157","RB-04303","P10-F04303","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","782","EventSink.Speech += new SpeechEventHandler(EventSink_Speech);","PBL-0452","BlockOnly","QueuedSourceFollowUp","","","","XMLPointsCommandSurface","PointsLanguage","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","Language_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=782; QueuedSourceLine=EventSink.Speech += new SpeechEventHandler(EventSink_Speech);; NearestRegistrationLine=784; NearestRegistration=CommandSystem.Register( ""PointsLanguage"", AccessLevel.Player, new CommandEventHandler(Language_OnCommand) );; ResolvedCommand=PointsLanguage; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=Language_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0158","RB-04304","P10-F04304","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","787","new CommandEventHandler(Language_OnCommand)","PBL-0453","BlockOnly","QueuedSourceFollowUp","","","Language_OnCommand","XMLPointsCommandSurface","PointsLanguage","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","Language_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=787; QueuedSourceLine=new CommandEventHandler(Language_OnCommand); NearestRegistrationLine=784; NearestRegistration=CommandSystem.Register( ""PointsLanguage"", AccessLevel.Player, new CommandEventHandler(Language_OnCommand) );; ResolvedCommand=PointsLanguage; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=Language_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0159","RB-04305","P10-F04305","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","792","new CommandEventHandler(Challenge_OnCommand)","PBL-0454","BlockOnly","QueuedSourceFollowUp","","","Challenge_OnCommand","XMLPointsCommandSurface","PointsLanguage","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","Challenge_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=792; QueuedSourceLine=new CommandEventHandler(Challenge_OnCommand); NearestRegistrationLine=784; NearestRegistration=CommandSystem.Register( ""PointsLanguage"", AccessLevel.Player, new CommandEventHandler(Language_OnCommand) );; ResolvedCommand=PointsLanguage; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=Challenge_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0160","RB-04306","P10-F04306","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","797","new CommandEventHandler(LMSChallenge_OnCommand)","PBL-0455","BlockOnly","QueuedSourceFollowUp","","","LMSChallenge_OnCommand","XMLPointsCommandSurface","Challenge","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","LMSChallenge_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=797; QueuedSourceLine=new CommandEventHandler(LMSChallenge_OnCommand); NearestRegistrationLine=789; NearestRegistration=CommandSystem.Register( ""Challenge"", AccessLevel.Player, new CommandEventHandler(Challenge_OnCommand) );; ResolvedCommand=Challenge; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=LMSChallenge_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0161","RB-04307","P10-F04307","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","802","new CommandEventHandler(TeamLMSChallenge_OnCommand)","PBL-0456","BlockOnly","QueuedSourceFollowUp","","","TeamLMSChallenge_OnCommand","XMLPointsCommandSurface","LMSChallenge","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","TeamLMSChallenge_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=802; QueuedSourceLine=new CommandEventHandler(TeamLMSChallenge_OnCommand); NearestRegistrationLine=794; NearestRegistration=CommandSystem.Register( ""LMSChallenge"", AccessLevel.Player, new CommandEventHandler(LMSChallenge_OnCommand) );; ResolvedCommand=LMSChallenge; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=TeamLMSChallenge_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0162","RB-04308","P10-F04308","P2","Ready","Command access","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","807","new CommandEventHandler(Deathmatch_OnCommand)","PBL-0457","BlockOnly","QueuedSourceFollowUp","","","Deathmatch_OnCommand","XMLPointsCommandSurface","TeamLMSChallenge","Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance","Deathmatch_OnCommand","ReviewedNoChange","SourceReviewClass=XMLPointsCommandSurface; CurrentFile=Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs; QueuedLine=807; QueuedSourceLine=new CommandEventHandler(Deathmatch_OnCommand); NearestRegistrationLine=799; NearestRegistration=CommandSystem.Register( ""TeamLMSChallenge"", AccessLevel.Player, new CommandEventHandler(TeamLMSChallenge_OnCommand) );; ResolvedCommand=TeamLMSChallenge; ResolvedAccess=Mixed: Player challenge/stat commands, GameMaster broadcast command, Administrator point maintenance; ResolvedHandler=Deathmatch_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
