##############################
Log started on 3/16/2023 6:05:14 AM

3/16/2023 6:05:44 AM: 73.73.90.169: Administrator 0x4EBB0 "Valendil" ('paco2704') used command 'admin '
3/16/2023 1:41:27 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:41:28 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:41:30 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:41:48 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:44:49 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:44:50 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:44:56 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:46:34 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:46:54 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:46:56 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:46:58 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:47:23 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:47:49 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:47:51 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:48:31 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:48:34 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:48:39 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:48:44 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:49:36 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:50:28 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:50:43 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:51:08 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:54:51 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 1:54:54 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:07:48 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:08:51 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:08:54 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:08:57 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:08:59 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:09:01 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:09:55 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:09:57 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:10:01 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:10:09 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:10:11 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:10:55 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 2:32:26 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'who '
3/16/2023 2:32:28 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') going to 0x109B3 "zedi" ('jedi5588'), Location (2986, 1089, 0), Map Sosaria
3/16/2023 2:32:37 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set visible true'
3/16/2023 2:32:49 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'dupe '
3/16/2023 2:33:03 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'clone '
3/16/2023 2:33:29 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'cloneme '
3/16/2023 2:33:37 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set cantwalk true'
3/16/2023 2:33:39 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') set property 'cantwalk' of 0x2DFD "Nephtan" (no account) to 'True'
3/16/2023 2:33:43 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'clone '
3/16/2023 2:33:44 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') is cloning 0xB131 "Zontt" (no account)
3/16/2023 2:34:00 PM: 192.168.16.101: Owner 0x1 "Zontt" ('Admin') used command 'delete '
3/16/2023 2:34:03 PM: 192.168.16.101: Owner 0x1 "Zontt" ('Admin') deleting 0xB131 "Zontt" (no account)
3/16/2023 2:34:07 PM: 192.168.16.101: Owner 0x1 "Zontt" ('Admin') used command 'cloneme '
3/16/2023 2:34:15 PM: 192.168.16.101: Owner 0x1 "Zontt" ('Admin') used command 'clone '
3/16/2023 2:34:16 PM: 192.168.16.101: Owner 0x1 "Zontt" ('Admin') is cloning 0x2DFD "Nephtan" (no account)
3/16/2023 2:34:28 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'set tamable true'
3/16/2023 2:34:29 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') set property 'tamable' of 0x2E6D "Zontt" (no account) to 'True'
3/16/2023 2:42:45 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') going to 0x109B3 "zedi" ('jedi5588'), Location (2024, 1438, 10), Map SerpentIsland
3/16/2023 2:44:44 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'estrike '
3/16/2023 2:44:49 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'estrike '
3/16/2023 2:48:57 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 3:13:57 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'wealth '
3/16/2023 3:16:48 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:17:06 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:22:32 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:22:35 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:22:37 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:22:40 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:24:50 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:04 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:21 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:41 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:42 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:45 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:47 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:52 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:39:57 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:40:03 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:40:07 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:40:13 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:40:13 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:40:28 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:40:29 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:40:39 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:42:35 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:42:39 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:45:50 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:18 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:19 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:21 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:24 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:28 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:31 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:36 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:38 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:39 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:46 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:46:47 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandself '
3/16/2023 3:46:53 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:47:14 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:47:16 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:47:26 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:50:58 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:51:02 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:53:50 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:54:47 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:55:07 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'eapocalypse '
3/16/2023 3:55:18 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 3:55:28 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandself '
3/16/2023 4:16:08 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:17:52 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:22:19 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:23:53 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:26:09 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 4:26:56 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:27:12 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:27:14 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:27:16 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:27:19 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:27:40 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'who '
3/16/2023 4:33:35 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:33:56 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:36:02 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:36:48 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:53:46 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:55:30 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 4:58:47 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:02:01 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:07 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:10 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:15 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:17 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:19 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:38 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:39 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:07:50 PM: 46.69.237.13: Player 0x109B3 "zedi" ('jedi5588') used command 'bandother '
3/16/2023 5:42:33 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'admin '
3/16/2023 5:42:42 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'admin '
3/16/2023 5:44:46 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'go '
3/16/2023 5:44:57 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 5:49:17 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'delete '
3/16/2023 5:49:18 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') deleting 0x2DFD "Nephtan" (no account)
3/16/2023 6:07:50 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'elementtool1 '
3/16/2023 6:08:09 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'elementtool1 '
3/16/2023 6:11:03 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:11:05 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:11:12 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:11:16 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:11:29 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:11:31 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:11:46 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:11:48 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:12:22 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:12:24 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:12:40 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:12:42 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:13:25 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:13:26 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:13:35 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:13:37 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:13:39 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:14:52 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:14:53 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:15:36 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:15:37 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:15:41 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'admin '
3/16/2023 6:15:47 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:16:00 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:16:02 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:16:03 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:16:04 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:16:53 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:16:54 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:16:56 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:17:03 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:17:05 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:17:13 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:17:15 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:00 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:18 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:26 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:28 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:40 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:42 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:42 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:44 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:18:58 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:19:33 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:19:55 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:19:56 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:10 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:11 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:20 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:21 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:28 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:28 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:44 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:48 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:20:58 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:00 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:03 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:06 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:07 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:18 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:24 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:25 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:26 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:27 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:21:28 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:31:11 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'M Tele'
3/16/2023 6:31:38 PM: 192.168.16.101: Owner 0x1 "Nephtan" ('Admin') used command 'townhouses '
3/16/2023 6:36:53 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:39:24 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'monkeyleap '
3/16/2023 6:39:25 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:39:25 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:39:27 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:39:31 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:39:34 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:39:35 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:39:36 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:18 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:20 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:24 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:25 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:26 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:28 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:30 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:31 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:33 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:35 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:40:37 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:41:36 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:41:37 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:42:04 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:42:18 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:42:28 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'monkeyleap '
3/16/2023 6:42:29 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:42:42 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:42:43 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:42:50 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:42:58 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:43:08 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:43:13 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:43:52 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:43:54 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:43:56 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:43:57 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:43:58 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:00 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:01 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:02 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:03 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:05 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:06 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:07 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:08 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
3/16/2023 6:44:10 PM: 221.127.243.47: Player 0x1111C "thant" ('ddx') used command 'set2 '
