ClassName,DisplayName,SourcePath,Status,Notes
Mastadon,a mastadon,Data/Scripts/Mobiles/Animals/Misc/Mastadon.cs,SourceVerified,
MasterCook,,Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Cooking/Mobiles/MasterCook.cs,SourceVerified,
MazeMinotaur,Maze Minotaur,Data/Scripts/Custom/Mobiles/Minotaurs/MazeMinotaur.cs,SourceVerified,
MazeMinotaurEast,Maze Minotaur,Data/Scripts/Custom/Mobiles/Minotaurs/MazeMinotaurEast.cs,SourceVerified,
MazeMinotaurSouth,Maze Minotaur,Data/Scripts/Custom/Mobiles/Minotaurs/MazeMinotaurSouth.cs,SourceVerified,
MechanicalScorpion,mechanical scorpion,Data/Scripts/Mobiles/Constructs/Golems/MechanicalScorpion.cs,SourceVerified,
Medusa,a medusa,Data/Scripts/Mobiles/Humanoids/Medusa.cs,SourceVerified,
MeetingPets,meeting pets,Data/Scripts/Mobiles/Civilized/Citizens/MeetingPets.cs,SourceVerified,
MeetingSpots,meeting spot,Data/Scripts/Mobiles/Civilized/Citizens/MeetingSpots.cs,SourceVerified,
Megalodon,a megalodon,Data/Scripts/Mobiles/Reptilian/Fish/Megalodon.cs,SourceVerified,
Meglasaur,a meglasaur,Data/Scripts/Mobiles/Reptilian/Dinosaurs/Meglasaur.cs,SourceVerified,
MeleeAI,lantern the,Data/Scripts/Mobiles/Base/Behavior.cs,SourceVerified,
Mephitis,Mephitis,Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Mephitis.cs,SourceVerified,
MerchantGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/MerchantGuildmaster.cs,SourceVerified,
Merlin,Merlin the Wizard,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Merlin.cs,SourceVerified,
MetalBeetle,a metallic beetle,Data/Scripts/Mobiles/Insects/Beetles/MetalBeetle.cs,SourceVerified,
MetalGolem,a construct,Data/Scripts/Mobiles/Constructs/Golems/MetalGolem.cs,SourceVerified,
MeteorElemental,a meteor elemental,Data/Scripts/Mobiles/Elementals/Elementals/MeteorElemental.cs,SourceVerified,
Miller,,Data/Scripts/Mobiles/Civilized/Vendors/Miller.cs,SourceVerified,
MindFlayer,a mind flayer,Data/Scripts/Mobiles/Humanoids/MindFlayer.cs,SourceVerified,
Miner,,Data/Scripts/Mobiles/Civilized/Vendors/Miner.cs,SourceVerified,
MinerGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/MinerGuildmaster.cs,SourceVerified,
Minotaur,a minotaur,Data/Scripts/Mobiles/Humanoids/Minotaurs/Minotaur.cs,SourceVerified,
MinotaurCaptain,a minotaur lord,Data/Scripts/Mobiles/Humanoids/Minotaurs/MinotaurCaptain.cs,SourceVerified,
MinotaurScout,a minotaur warrior,Data/Scripts/Mobiles/Humanoids/Minotaurs/MinotaurScout.cs,SourceVerified,
MinotaurSmall,a minotaur,Data/Scripts/Mobiles/Humanoids/Minotaurs/MinotaurSmall.cs,SourceVerified,
Minstrel,the bard,Data/Scripts/Mobiles/Humanoids/Humans/Minstrel.cs,SourceVerified,
Minter,the minter,Data/Scripts/Mobiles/Civilized/Vendors/Minter.cs,SourceVerified,
Mongbat,a mongbat,Data/Scripts/Mobiles/Humanoids/Mongbat.cs,SourceVerified,
Monk,,Data/Scripts/Mobiles/Civilized/Vendors/Monk.cs,SourceVerified,
Monkey,a monkey,Data/Scripts/Mobiles/Animals/Misc/Monkey.cs,SourceVerified,
Monks,,Data/Scripts/Mobiles/Humanoids/Humans/Monks.cs,SourceVerified,
MonsterGump,the gypsy,Data/Scripts/Mobiles/Civilized/ShardGreeter.cs,SourceVerified,
MonstrousSpider,a monstrous spider,Data/Scripts/Mobiles/Insects/Spiders/MonstrousSpider.cs,SourceVerified,
Moose,a moose,Data/Scripts/Mobiles/Animals/Misc/Moose.cs,SourceVerified,
Morlock,a morlock,Data/Scripts/Mobiles/Humanoids/Morlock.cs,SourceVerified,
MountItem,,Data/Scripts/Mobiles/Base/BaseMount.cs,SourceVerified,
MountainGiant,mountain giant sack the mountain giant,Data/Scripts/Mobiles/Goliaths/Giants/MountainGiant.cs,SourceVerified,
MountainGoat,a mountain goat,Data/Scripts/Mobiles/Animals/Misc/MountainGoat.cs,SourceVerified,
Mouse,a mouse,Data/Scripts/Mobiles/Animals/Rodents/Mouse.cs,SourceVerified,
MudElemental,a mud elemental,Data/Scripts/Mobiles/Elementals/Elementals/MudElemental.cs,SourceVerified,
MudMan,a mud man,Data/Scripts/Mobiles/Elementals/MudMan.cs,SourceVerified,
Mummy,a mummy,Data/Scripts/Mobiles/Undead/Mummy.cs,SourceVerified,
MummyGiant,pharaoh chest the colossal mummy,Data/Scripts/Mobiles/Undead/MummyGiant.cs,SourceVerified,
MummyLord,the ancient mummy,Data/Scripts/Mobiles/Undead/MummyLord.cs,SourceVerified,
Murk,Murk the Slayer of the Coast,Data/Scripts/Mobiles/Undead/Murk.cs,SourceVerified,
Mutant,a mutant,Data/Scripts/Mobiles/Constructs/Alien/Mutant.cs,SourceVerified,
MutantDaemon,the mutant daemon,Data/Scripts/Mobiles/Daemons/MutantDaemon.cs,SourceVerified,
MutantGargoyle,a mutant gargoyle,Data/Scripts/Mobiles/Gargoyles/MutantGargoyle.cs,SourceVerified,
MutantLizardman,the mutant lizardman,Data/Scripts/Mobiles/Humanoids/Lizardmen/MutantLizardman.cs,SourceVerified,
MutantMinotaur,a mutant minotaur,Data/Scripts/Mobiles/Humanoids/Minotaurs/MutantMinotaur.cs,SourceVerified,
MysticalFox,a mystical fox the mystic llama herder,Data/Scripts/Mobiles/Mystical/MysticalFox.cs,SourceVerified,
MythicalDealer,,Data/Scripts/Mobiles/Civilized/Teachers/Teacher_Mythical.cs,SourceVerified,
NPCRace,,Data/Scripts/Mobiles/Races/NPCRace.cs,SourceVerified,
Naga,a naga,Data/Scripts/Mobiles/Humanoids/Serpents/Naga.cs,SourceVerified,
Native,a tribesman,Data/Scripts/Mobiles/Humanoids/Savages/Native.cs,SourceVerified,
NativeArcher,a tribesman,Data/Scripts/Mobiles/Humanoids/Savages/NativeArcher.cs,SourceVerified,
NativeWitchDoctor,a tribesman witch doctor,Data/Scripts/Mobiles/Humanoids/Savages/NativeWitchDoctor.cs,SourceVerified,
Nazghoul,the nazghoul,Data/Scripts/Mobiles/Undead/Nazghoul.cs,SourceVerified,
Neanderthal,a neanderthal,Data/Scripts/Mobiles/Humanoids/Neanderthal.cs,SourceVerified,
NecroGreeter,tattered robe the Grounds Keeper,Data/Scripts/Mobiles/Civilized/NecroGreeter.cs,SourceVerified,
NecroGreeterEntry,tattered robe the Grounds Keeper,Data/Scripts/Mobiles/Civilized/NecroGreeter.cs,SourceVerified,
NecroMage,,Data/Scripts/Mobiles/Civilized/Vendors/NecroMage.cs,SourceVerified,
Necromancer,,Data/Scripts/Mobiles/Civilized/Vendors/Necromancer.cs,SourceVerified,
NecromancerGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/NecromancerGuildmaster.cs,SourceVerified,
Necromental,a necromental,Data/Scripts/Mobiles/Elementals/Necromental.cs,SourceVerified,
NecroticHound,a necrotic hound,Data/Scripts/Mobiles/Undead/NecroticHound.cs,SourceVerified,
Neira,Neira the necromancer,Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Neira.cs,SourceVerified,
Neptar,a neptar,Data/Scripts/Mobiles/Humanoids/Sea/Neptar.cs,SourceVerified,
NeptarWizard,a neptar wizard,Data/Scripts/Mobiles/Humanoids/Sea/NeptarWizard.cs,SourceVerified,
Nero,,Data/Scripts/Custom/Mobiles/Godfrey2026/Nero.cs,SourceVerified,
Nightmare,,Data/Scripts/Mobiles/Hellish/Nightmare.cs,SourceVerified,
Nosferatu,Nosferatu the Vampire,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Nosferatu.cs,SourceVerified,
ObsidianElemental,an obsidian elemental,Data/Scripts/Mobiles/Elementals/Gemmed/ObsidianElemental.cs,SourceVerified,
ObsidianStone,an obsidian elemental,Data/Scripts/Mobiles/Elementals/Gemmed/ObsidianElemental.cs,SourceVerified,
Ogre,an ogre,Data/Scripts/Mobiles/Goliaths/Ogres/Ogre.cs,SourceVerified,
OgreLord,an ogre lord,Data/Scripts/Mobiles/Goliaths/Ogres/OgreLord.cs,SourceVerified,
OgreMagi,an ogre magi,Data/Scripts/Mobiles/Goliaths/Ogres/OgreMagi.cs,SourceVerified,
OilSlick,an oil slick,Data/Scripts/Mobiles/Slimes/OilSlick.cs,SourceVerified,
OldKingWolfgang,Old King Wolfgang,Data/Scripts/Custom/Mobiles/Undead/OldKingWolfgang.cs,SourceVerified,
OldManWillow,,Data/Scripts/Custom/Mobiles/Godfrey2026/OldManWillow.cs,SourceVerified,
Olympus,,Data/Scripts/Custom/Mobiles/Godfrey2026/Olympus.cs,SourceVerified,
Oni,an oni,Data/Scripts/Custom/Champions/Mobiles/Minions/Oni.cs,SourceVerified,
OphidianArchmage,,Data/Scripts/Mobiles/Humanoids/Serpents/OphidianArchmage.cs,SourceVerified,
OphidianKnight,lethal venom sack,Data/Scripts/Mobiles/Humanoids/Serpents/OphidianKnight.cs,SourceVerified,
OphidianMage,,Data/Scripts/Mobiles/Humanoids/Serpents/OphidianMage.cs,SourceVerified,
OphidianMatriarch,an ophidian matriarch,Data/Scripts/Mobiles/Humanoids/Serpents/OphidianMatriarch.cs,SourceVerified,
OphidianWarrior,,Data/Scripts/Mobiles/Humanoids/Serpents/OphidianWarrior.cs,SourceVerified,
OppositionGroup,lantern the,Data/Scripts/Mobiles/Base/Behavior.cs,SourceVerified,
Orc,throwing stone the orc,Data/Scripts/Mobiles/Humanoids/Orcs/Orc.cs,SourceVerified,
OrcBomber,the orcish alchemist,Data/Scripts/Mobiles/Humanoids/Orcs/OrcBomber.cs,SourceVerified,
OrcCaptain,the orc warrior,Data/Scripts/Mobiles/Humanoids/Orcs/OrcCaptain.cs,SourceVerified,
OrcishLord,the orc warlord,Data/Scripts/Mobiles/Humanoids/Orcs/OrcishLord.cs,SourceVerified,
OrcishMage,the orc shaman,Data/Scripts/Mobiles/Humanoids/Orcs/OrcishMage.cs,SourceVerified,
Orcus,Orcus the Daemon Prince of Undead,Data/Scripts/Custom/Champions/Mobiles/Champs-Prisons/Orcus.cs,SourceVerified,
OrkDemigod,orkish war chest the ork demigod,Data/Scripts/Mobiles/Goliaths/OrkDemigod.cs,SourceVerified,
OrkMage,the ork wizard,Data/Scripts/Mobiles/Humanoids/Orcs/OrkMage.cs,SourceVerified,
OrkMonks,,Data/Scripts/Mobiles/Humanoids/Orcs/OrkMonks.cs,SourceVerified,
OrkRogue,,Data/Scripts/Mobiles/Humanoids/Orcs/OrkRogue.cs,SourceVerified,
OrkWarrior,,Data/Scripts/Mobiles/Humanoids/Orcs/OrkWarrior.cs,SourceVerified,
Orx,the orx warrior,Data/Scripts/Mobiles/Humanoids/Orcs/Orx.cs,SourceVerified,
OrxWarrior,the orx warlord,Data/Scripts/Mobiles/Humanoids/Orcs/OrxWarrior.cs,SourceVerified,
Ostrich,an ostrich,Data/Scripts/Mobiles/Animals/Birds/Ostrich.cs,SourceVerified,
Owlbear,an owlbear,Data/Scripts/Mobiles/Animals/Bears/Owlbear.cs,SourceVerified,
PackAnimal,a pack horse,Data/Scripts/Mobiles/Animals/Misc/PackHorse.cs,SourceVerified,
PackAnimalBackpackEntry,a pack horse,Data/Scripts/Mobiles/Animals/Misc/PackHorse.cs,SourceVerified,
PackBear,a pack bear,Data/Scripts/Mobiles/Animals/Bears/PackBear.cs,SourceVerified,
PackBeast,a pack animal,Data/Scripts/Mobiles/Civilized/Porters/Porter.cs,SourceVerified,
PackBeastItem,pack animal,Data/Scripts/Mobiles/Civilized/Porters/PorterItem.cs,SourceVerified,
PackHorse,a pack horse,Data/Scripts/Mobiles/Animals/Misc/PackHorse.cs,SourceVerified,
PackLlama,a pack llama,Data/Scripts/Mobiles/Animals/Misc/PackLlama.cs,SourceVerified,
PackMule,a pack mule,Data/Scripts/Mobiles/Animals/Misc/PackMule.cs,SourceVerified,
PackNecroHound,a pack hound,Data/Scripts/Mobiles/Animals/Misc/PackNecroHound.cs,SourceVerified,
PackNecroSpider,a pack spider,Data/Scripts/Mobiles/Animals/Misc/PackNecroSpider.cs,SourceVerified,
PackStegosaurus,a pack stegosaurus,Data/Scripts/Mobiles/Reptilian/Dinosaurs/PackStegosaurus.cs,SourceVerified,
PackTurtle,a pack turtle,Data/Scripts/Mobiles/Reptilian/PackTurtle.cs,SourceVerified,
Paladin,,Data/Scripts/Custom/Mobiles/Godfrey2026/Paladin.cs,SourceVerified,
PandaRiding,,Data/Scripts/Mobiles/Animals/Bears/PandaRiding.cs,SourceVerified,
Panther,a panther,Data/Scripts/Mobiles/Animals/Felines/Panther.cs,SourceVerified,
Paragon,,Data/Scripts/Mobiles/Base/Paragon.cs,SourceVerified,
PegasusRiding,,Data/Scripts/Mobiles/Mystical/PegasusRiding.cs,SourceVerified,
Penguin,a penguin,Data/Scripts/Mobiles/Animals/Birds/Penquin.cs,SourceVerified,
PestilentBandage,a pestilent bandage,Data/Scripts/Custom/Champions/Mobiles/Minions/PestilentBandage.cs,SourceVerified,
Phantom,a phantom,Data/Scripts/Mobiles/Undead/Phantom.cs,SourceVerified,
PhaseSpider,a phase spider,Data/Scripts/Mobiles/Insects/Spiders/PhaseSpider.cs,SourceVerified,
Phoenix,,Data/Scripts/Mobiles/Mystical/Phoenix.cs,SourceVerified,
Pig,a pig,Data/Scripts/Mobiles/Animals/Misc/Pig.cs,SourceVerified,
Pirate,Pirate,Data/Scripts/Custom/Mobiles/Pirates/Pirate.cs,SourceVerified,
PirateCaptain,the pirate captain,Data/Scripts/Mobiles/Humanoids/Sailors/Pirates/PirateCaptain.cs,SourceVerified,
PirateCrew,the pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Pirates/PirateCrew.cs,SourceVerified,
PirateCrewBow,the pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Pirates/PirateCrewBow.cs,SourceVerified,
PirateCrewMage,the pirate mage,Data/Scripts/Mobiles/Humanoids/Sailors/Pirates/PirateCrewMage.cs,SourceVerified,
PirateCult,of the Leviathan Cult,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateCult.cs,SourceVerified,
PirateCyclops,the cyclopean pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateCyclops.cs,SourceVerified,
PirateDaemon,the daemon pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateDaemon.cs,SourceVerified,
PirateDarkLord,the dread pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateDarkLord.cs,SourceVerified,
PirateDemon,the demon captain,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateDemon.cs,SourceVerified,
PirateDemoness,the daemoness pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateDemoness.cs,SourceVerified,
PirateDevil,the devil captain,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateDevil.cs,SourceVerified,
PirateDragonogre,the dragonogre pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateDragonogre.cs,SourceVerified,
PirateDrow,the drow pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateDrow.cs,SourceVerified,
PirateEttinMage,the ettin pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateEttinMage.cs,SourceVerified,
PirateGargoyle,the gargoyle pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateGargoyle.cs,SourceVerified,
PirateGhost,the ghostly pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateGhost.cs,SourceVerified,
PirateGrathek,the grathek pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateGrathek.cs,SourceVerified,
PirateLand,the pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Pirates/PirateLand.cs,SourceVerified,
PirateLich,the lich pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateLich.cs,SourceVerified,
PirateLichLord,the archlich pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateLichLord.cs,SourceVerified,
PirateMen,the sea pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateMen.cs,SourceVerified,
PirateMinotaur,the minotaur pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateMinotaur.cs,SourceVerified,
PirateNatives,Native Tunic the savage pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateNatives.cs,SourceVerified,
PirateOgreLord,the ogre pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateOgreLord.cs,SourceVerified,
PirateOphidian,the ophidian pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateOphidian.cs,SourceVerified,
PirateSakleth,the sakleth pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateSakleth.cs,SourceVerified,
PirateShipAddon,Pirate Ship,Data/Scripts/Mobiles/Humanoids/Sailors/Pirates/PirateShip.cs,SourceVerified,
PirateShipAddonDeed,Pirate Ship,Data/Scripts/Mobiles/Humanoids/Sailors/Pirates/PirateShip.cs,SourceVerified,
PirateSkeleton,the skeletal pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateSkeleton.cs,SourceVerified,
PirateSnakeMan,the serpyn pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateSnakeMan.cs,SourceVerified,
PirateSuccubus,the succubus captain,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateSuccubus.cs,SourceVerified,
PirateTitan,the titanic pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateTitan.cs,SourceVerified,
PirateTroll,the troll pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateTroll.cs,SourceVerified,
PirateUndead,the zombie pirate,Data/Scripts/Mobiles/Humanoids/Sailors/Galleons/PirateUndead.cs,SourceVerified,
Pixie,the pixie,Data/Scripts/Mobiles/Mystical/Pixie.cs,SourceVerified,
Placeron,a placeron,Data/Scripts/Mobiles/Mystical/Placeron.cs,SourceVerified,
PlagueBeast,a plague beast,Data/Scripts/Custom/Champions/Mobiles/Minions/PlagueBeast.cs,SourceVerified,
PlagueBeastLord,a plague beast lord,Data/Scripts/Custom/Champions/Mobiles/Minions/PlagueBeastLord.cs,SourceVerified,
PlagueGod,Plague God,Data/Scripts/Custom/Mobiles/Daemons/PlagueGod.cs,SourceVerified,
PlagueSpawn,a plague spawn,Data/Scripts/Custom/Champions/Mobiles/Minions/PlagueSpawn.cs,SourceVerified,
PlayerBarkeeper,,Data/Scripts/Mobiles/Base/PlayerBarkeeper.cs,SourceVerified,
PlayerMobile,,Data/Scripts/Mobiles/Base/PlayerMobile.cs,SourceVerified,
PlayerVendor,Shop Not Yet Named,Data/Scripts/Mobiles/Base/PlayerVendor.cs,SourceVerified,
PlayerVendorPlaceholder,Shop Not Yet Named,Data/Scripts/Mobiles/Base/PlayerVendor.cs,SourceVerified,
PlayerVendorTargetAttribute,Shop Not Yet Named,Data/Scripts/Mobiles/Base/PlayerVendor.cs,SourceVerified,
PoisonBeetleRiding,lethal venom sack,Data/Scripts/Mobiles/Insects/Beetles/PoisonBeetleRiding.cs,SourceVerified,
PoisonCloud,a poison cloud,Data/Scripts/Mobiles/Elementals/PoisonCloud.cs,SourceVerified,
PoisonElemental,a poison elemental,Data/Scripts/Mobiles/Elementals/Elementals/PoisonElemental.cs,SourceVerified,
PoisonFrog,a marsh frog,Data/Scripts/Mobiles/Reptilian/Frogs/PoisonFrog.cs,SourceVerified,
PolarBear,,Data/Scripts/Mobiles/Animals/Bears/PolarBear.cs,SourceVerified,
PowerDealer,,Data/Scripts/Mobiles/Civilized/Teachers/Teacher_Power.cs,SourceVerified,
PredatorAI,lantern the,Data/Scripts/Mobiles/Base/Behavior.cs,SourceVerified,
PredatorHellCatRiding,,Data/Scripts/Mobiles/Animals/Felines/PredatorHellCatRiding.cs,SourceVerified,
PresetMapBuyInfo,,Data/Scripts/Mobiles/Base/PresetMapBuy.cs,SourceVerified,
Priest,the priest,Data/Scripts/Mobiles/Civilized/Priest.cs,SourceVerified,
PrimevalAbysmalDragon,the abysmal dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalAbysmalDragon.cs,SourceVerified,
PrimevalAmberDragon,the primeval amber dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalAmberDragon.cs,SourceVerified,
PrimevalBlackDragon,the primeval black dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalBlackDragon.cs,SourceVerified,
PrimevalDragon,the primeval dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalDragon.cs,SourceVerified,
PrimevalFireDragon,the primeval fire dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalFireDragon.cs,SourceVerified,
PrimevalGreenDragon,the primeval green dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalGreenDragon.cs,SourceVerified,
PrimevalNightDragon,the night dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalNightDragon.cs,SourceVerified,
PrimevalRedDragon,the primeval red dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalRedDragon.cs,SourceVerified,
PrimevalRoyalDragon,the royal dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalRoyalDragon.cs,SourceVerified,
PrimevalRunicDragon,the rune dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalRunicDragon.cs,SourceVerified,
PrimevalSeaDragon,the primeval sea dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalSeaDragon.cs,SourceVerified,
PrimevalSilverDragon,the primeval silver dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalSilverDragon.cs,SourceVerified,
PrimevalStygianDragon,the stygian dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalStygianDragon.cs,SourceVerified,
PrimevalVolcanicDragon,the cinder dragon,Data/Scripts/Mobiles/Dragons/Primeval/PrimevalVolcanicDragon.cs,SourceVerified,
Provisioner,,Data/Scripts/Mobiles/Civilized/Vendors/Provisioner.cs,SourceVerified,
Psionicist,the psychic of the bomb,Data/Scripts/Mobiles/Humanoids/Aliens/Psionicist.cs,SourceVerified,
Quagmire,a quagmire,Data/Scripts/Mobiles/Plants/Quagmire.cs,SourceVerified,
QuartzElemental,a quartz elemental,Data/Scripts/Mobiles/Elementals/Gemmed/QuartzElemental.cs,SourceVerified,
RSBoardsGhost,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSBoardsMain,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSBoardsSea,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSBoardsUnderworld,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSBottles,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSCloth,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSHidesDead,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSHidesDino,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSHidesMain,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSHidesSea,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSHidesUnderworld,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSIngotsMain,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSIngotsSavagedEmpire,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSIngotsSea,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSIngotsSerpentIsland,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSIngotsUmberVeil,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSIngotsUnderworld,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSJars,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLeatherDead,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLeatherDino,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLeatherMain,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLeatherSea,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLeatherUnderworld,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLogsGhost,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLogsMain,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLogsSea,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSLogsUnderworld,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSOreMain,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSOreSea,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSOreSerpentIsland,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSOreUnderworld,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
RSScrolls,,Data/Scripts/Mobiles/Base/StoreSalesList.cs,SourceVerified,
Rabbit,a rabbit,Data/Scripts/Mobiles/Animals/Rodents/Rabbit.cs,SourceVerified,
RacePotions,gypsy potion shelf,Data/Scripts/Mobiles/Races/RacePotions.cs,SourceVerified,
RacePotionsGump,gypsy potion shelf,Data/Scripts/Mobiles/Races/RacePotions.cs,SourceVerified,
RadiationDragon,irradiated chest the irradiated dragon,Data/Scripts/Mobiles/Dragons/Great Dragons/RadiationDragon.cs,SourceVerified,
RagingGrizzlyBear,a raging grizzly bear,Data/Scripts/Custom/Champions/Mobiles/Minions/RagingGrizzlyBear.cs,SourceVerified,
Ramadon,,Data/Scripts/Mobiles/Animals/Misc/Ramadon.cs,SourceVerified,
Rancher,,Data/Scripts/Mobiles/Civilized/Vendors/Rancher.cs,SourceVerified,
RandomSerpent,an anaconda,Data/Scripts/Mobiles/Reptilian/Snakes/RandomSerpent.cs,SourceVerified,
Ranger,,Data/Scripts/Mobiles/Civilized/Vendors/Ranger.cs,SourceVerified,
RangerGuildmaster,,Data/Scripts/Mobiles/Civilized/Guilds/RangerGuildmaster.cs,SourceVerified,
RangerOfTheBritainMilitia,of the Britain Militia,Data/Scripts/Custom/Mobiles/Civilized/RangerOfTheBritainMilitia.cs,SourceVerified,
RaptorRiding,a darkrazor,Data/Scripts/Mobiles/Reptilian/Dinosaurs/RaptorRiding.cs,SourceVerified,
Raptus,a raptus,Data/Scripts/Mobiles/Reptilian/Sea/Raptus.cs,SourceVerified,
Rat,a rat,Data/Scripts/Mobiles/Animals/Rodents/Rat.cs,SourceVerified,
Ratman,the ratman,Data/Scripts/Mobiles/Humanoids/Ratmen/Ratman.cs,SourceVerified,
RatmanArcher,throwing dagger the ratling,Data/Scripts/Mobiles/Humanoids/Ratmen/RatmanArcher.cs,SourceVerified,
RatmanMage,the ratman shaman,Data/Scripts/Mobiles/Humanoids/Ratmen/RatmanMage.cs,SourceVerified,
Rattlebones,Rattlebones,Data/Scripts/Custom/Mobiles/Undead/Rattlebones.cs,SourceVerified,
RavenousRiding,,Data/Scripts/Mobiles/Reptilian/Dinosaurs/RavenousRiding.cs,SourceVerified,
